source	target	source.symbol	target.symbol	MI	pearson	spearman	slope	p-value
AATF	LRRC42	AATF	LRRC42	0.0471	-0.0185	-0.0185	-0.0055	0.4098
AATF	LSM14A	AATF	LSM14A	0.0575	0.0003	0.0008	0.0003	0.9910
AATF	LSMD1	AATF	LSMD1	0.0420	0.0190	0.0212	0.0215	0.3972
AATF	MAPK7	AATF	MAPK7	0.0405	0.0140	0.0207	0.0031	0.5314
AATF	MARCH2	AATF	MARCH2	0.0387	-0.0377	-0.0378	-0.0216	0.0925
AATF	MED30	AATF	MED30	0.0501	0.0031	0.0045	0.0030	0.8913
AATF	METTL22	AATF	METTL22	0.0421	-0.0218	-0.0219	-0.0075	0.3295
AATF	MIS18A	AATF	MIS18A	0.0500	0.0108	0.0128	0.0057	0.6289
AATF	MYO9A	AATF	MYO9A	0.0388	-0.0143	-0.0143	-0.0032	0.5233
AATF	NDE1	AATF	NDE1	0.0454	-0.0058	-0.0053	-0.0038	0.7952
AATF	NEMF	AATF	NEMF	0.0429	0.0206	0.0210	0.0189	0.3568
AATF	NOP56	AATF	NOP56	0.0498	0.0241	0.0232	0.0280	0.2829
AATF	NT5C3A	AATF	NT5C3A	0.0505	0.0228	0.0224	0.0180	0.3093
AATF	PDE6G	AATF	PDE6G	0.0516	-0.0116	-0.0117	-0.0022	0.6034
AATF	PET100	AATF	PET100	0.0494	-0.0138	-0.0137	-0.0133	0.5385
AATF	PHF14	AATF	PHF14	0.0430	0.0008	0.0011	0.0006	0.9732
AATF	PIH1D1	AATF	PIH1D1	0.0480	0.0106	0.0106	0.0113	0.6352
AATF	POMZP3	AATF	POMZP3	0.0430	-0.0203	-0.0203	-0.0065	0.3661
AATF	POU2AF1	AATF	POU2AF1	0.0468	-0.0117	-0.0117	-0.0021	0.6028
AATF	PPP1R15B	AATF	PPP1R15B	0.0395	0.0191	0.0176	0.0050	0.3945
AATF	PREP	AATF	PREP	0.0477	0.0197	0.0217	0.0091	0.3796
AATF	PRMT2	AATF	PRMT2	0.0448	0.0208	0.0184	0.0351	0.3528
AATF	PSMB6	AATF	PSMB6	0.0432	0.0104	0.0103	0.0156	0.6430
AATF	PSMG1	AATF	PSMG1	0.0587	0.0567	0.0609	0.0361	0.0114
AATF	RERE	AATF	RERE	0.0527	0.0064	0.0060	0.0020	0.7762
AATF	RNF139-AS1	AATF	RNF139-AS1	0.0515	-0.0184	-0.0185	-0.0055	0.4103
AATF	RP11-87C12.2	AATF	RP11-87C12.2	0.0433	-0.0143	-0.0143	-0.0032	0.5234
AATF	RPAIN	AATF	RPAIN	0.0462	-0.0046	-0.0038	-0.0055	0.8373
AATF	RPL35	AATF	RPL35	0.0535	0.0286	-0.0009	0.0241	0.2022
AATF	RPS21	AATF	RPS21	0.0450	0.0198	0.0081	0.0409	0.3761
AATF	RPS3A	AATF	RPS3A	0.0517	-0.0087	-0.0402	-0.0038	0.6993
AATF	S100B	AATF	S100B	0.0410	-0.0113	-0.0101	-0.0051	0.6126
AATF	SAT1	AATF	SAT1	0.0417	0.0201	0.0195	0.0284	0.3698
AATF	SELPLG	AATF	SELPLG	0.0439	-0.0311	-0.0305	-0.0321	0.1655
AATF	SIT1	AATF	SIT1	0.0433	-0.0555	-0.0546	-0.0799	0.0132
AATF	SLMO2	AATF	SLMO2	0.0485	-0.0131	-0.0137	-0.0117	0.5579
AATF	SNORD3B-1	AATF	SNORD3B-1	0.0451	-0.0194	-0.0194	-0.0058	0.3871
AATF	SPATA2L	AATF	SPATA2L	0.0528	-0.0033	-0.0036	-0.0012	0.8847
AATF	SPEN	AATF	SPEN	0.0404	-0.0175	-0.0175	-0.0048	0.4343
AATF	SRSF9	AATF	SRSF9	0.0459	0.0040	0.0051	0.0055	0.8579
AATF	ST3GAL2	AATF	ST3GAL2	0.0392	0.0113	0.0107	0.0064	0.6148
AATF	SYF2	AATF	SYF2	0.0447	0.0140	0.0112	0.0241	0.5325
AATF	TCEA2	AATF	TCEA2	0.0475	-0.0095	-0.0084	-0.0074	0.6709
AATF	TMEM143	AATF	TMEM143	0.0468	0.0019	0.0024	0.0009	0.9321
AATF	TMEM156	AATF	TMEM156	0.0364	-0.0132	-0.0128	-0.0060	0.5560
AATF	TSPYL2	AATF	TSPYL2	0.0434	0.0321	0.0310	0.0192	0.1525
AATF	TXNRD1	AATF	TXNRD1	0.0455	0.0006	-0.0018	0.0002	0.9799
AATF	UBA6	AATF	UBA6	0.0443	-0.0019	-0.0018	-0.0007	0.9323
AATF	UQCRQ	AATF	UQCRQ	0.0490	0.0631	0.0610	0.1002	0.0048
AATF	USP14	AATF	USP14	0.0473	0.0251	0.0238	0.0144	0.2623
AATF	USP5	AATF	USP5	0.0557	0.0054	0.0058	0.0040	0.8085
AATF	VHL	AATF	VHL	0.0481	-0.0140	-0.0137	-0.0066	0.5308
AATF	WDR61	AATF	WDR61	0.0469	0.0077	0.0075	0.0086	0.7303
AATF	XRCC5	AATF	XRCC5	0.0481	0.0174	0.0183	0.0248	0.4377
AATF	YWHAH	AATF	YWHAH	0.0502	0.0465	0.0497	0.0261	0.0379
AATF	ZNF195	AATF	ZNF195	0.0505	-0.0231	-0.0232	-0.0133	0.3019
AATF	ZNF22	AATF	ZNF22	0.0380	0.0009	0.0014	0.0010	0.9670
AATF	ZNF25	AATF	ZNF25	0.0514	-0.0202	-0.0203	-0.0064	0.3664
AATF	ZNF337	AATF	ZNF337	0.0382	-0.0248	-0.0249	-0.0097	0.2674
AATF	ZNF362	AATF	ZNF362	0.0463	-0.0227	-0.0227	-0.0080	0.3118
AATF	ZNF426	AATF	ZNF426	0.0352	0.0066	0.0072	0.0020	0.7675
AATF	ZZEF1	AATF	ZZEF1	0.0427	0.0384	0.0386	0.0108	0.0868
ADNP	ABCE1	ADNP	ABCE1	0.0393	0.0753	0.0740	0.1958	0.0008
ADNP	AC142528.1	ADNP	AC142528.1	0.0432	-0.0052	-0.0052	-0.0061	0.8157
ADNP	ANKRD46	ADNP	ANKRD46	0.0517	-0.0062	-0.0062	-0.0086	0.7811
ADNP	ANXA2	ADNP	ANXA2	0.0476	-0.0104	-0.0105	-0.0240	0.6416
ADNP	AQP3	ADNP	AQP3	0.0466	-0.0061	-0.0044	-0.0297	0.7865
ADNP	ATAT1	ADNP	ATAT1	0.0400	-0.0064	-0.0064	-0.0091	0.7747
ADNP	ATP8B2	ADNP	ATP8B2	0.0490	-0.0058	-0.0059	-0.0076	0.7942
ADNP	BCL11A	ADNP	BCL11A	0.0502	-0.0015	-0.0015	-0.0005	0.9464
ADNP	BTAF1	ADNP	BTAF1	0.0458	0.1206	0.1224	0.1055	0.0000
ADNP	C6orf226	ADNP	C6orf226	0.0391	0.0599	0.0598	0.1828	0.0075
ADNP	CALR	ADNP	CALR	0.0470	-0.0257	-0.0257	-0.1305	0.2513
ADNP	CBX6	ADNP	CBX6	0.0454	-0.0088	-0.0089	-0.0172	0.6930
ADNP	CCDC88A	ADNP	CCDC88A	0.0389	-0.0021	-0.0021	-0.0010	0.9244
ADNP	CDK5RAP3	ADNP	CDK5RAP3	0.0456	-0.0162	-0.0163	-0.0558	0.4691
ADNP	CERS5	ADNP	CERS5	0.0449	-0.0064	-0.0064	-0.0090	0.7749
ADNP	CTR9	ADNP	CTR9	0.0483	-0.0086	-0.0086	-0.0163	0.7019
ADNP	CXCR5	ADNP	CXCR5	0.0442	-0.0015	-0.0015	-0.0005	0.9464
ADNP	DCUN1D5	ADNP	DCUN1D5	0.0435	0.0925	0.1018	0.1815	0.0000
ADNP	DDX27	ADNP	DDX27	0.0482	0.0252	0.0245	0.0755	0.2598
ADNP	DHX38	ADNP	DHX38	0.0498	-0.0074	-0.0074	-0.0119	0.7408
ADNP	DOCK9-AS2	ADNP	DOCK9-AS2	0.0548	-0.0068	-0.0068	-0.0102	0.7629
ADNP	DYNC1LI1	ADNP	DYNC1LI1	0.0475	0.0417	0.0431	0.0878	0.0624
ADNP	EFCAB14	ADNP	EFCAB14	0.0496	-0.0064	-0.0064	-0.0091	0.7747
ADNP	EFCAB2	ADNP	EFCAB2	0.0442	-0.0026	-0.0026	-0.0015	0.9073
ADNP	EIF4G1	ADNP	EIF4G1	0.0388	-0.0080	-0.0080	-0.0143	0.7206
ADNP	EMC2	ADNP	EMC2	0.0499	-0.0048	-0.0048	-0.0050	0.8314
ADNP	EVA1C	ADNP	EVA1C	0.0503	-0.0058	-0.0059	-0.0077	0.7941
ADNP	EXOC7	ADNP	EXOC7	0.0453	-0.0147	-0.0147	-0.0461	0.5123
ADNP	FIG4	ADNP	FIG4	0.0463	-0.0056	-0.0057	-0.0071	0.8010
ADNP	FKBP11	ADNP	FKBP11	0.0482	0.0719	0.0708	0.2752	0.0013
ADNP	FUT11	ADNP	FUT11	0.0572	-0.0052	-0.0052	-0.0060	0.8155
ADNP	GABARAP	ADNP	GABARAP	0.0471	0.0279	0.0279	0.1224	0.2122
ADNP	GATA3	ADNP	GATA3	0.0416	0.0414	0.0405	0.1596	0.0648
ADNP	GATSL3	ADNP	GATSL3	0.0491	0.0447	0.0428	0.0959	0.0460
ADNP	GPCPD1	ADNP	GPCPD1	0.0448	-0.0056	-0.0057	-0.0070	0.8010
ADNP	GTF2F2	ADNP	GTF2F2	0.0485	-0.0112	-0.0112	-0.0270	0.6172
ADNP	GTF2H1	ADNP	GTF2H1	0.0491	-0.0100	-0.0100	-0.0216	0.6563
ADNP	GTPBP10	ADNP	GTPBP10	0.0490	-0.0068	-0.0068	-0.0100	0.7630
ADNP	HAUS6	ADNP	HAUS6	0.0505	-0.0043	-0.0043	-0.0038	0.8494
ADNP	HRAS	ADNP	HRAS	0.0572	-0.0094	-0.0094	-0.0191	0.6760
ADNP	IMPDH2	ADNP	IMPDH2	0.0559	-0.0296	-0.0295	-0.1651	0.1869
ADNP	ING4	ADNP	ING4	0.0411	-0.0221	-0.0221	-0.0977	0.3250
ADNP	JMJD6	ADNP	JMJD6	0.0453	0.0277	0.0352	0.0656	0.2159
ADNP	KDM2B	ADNP	KDM2B	0.0455	-0.0069	-0.0069	-0.0104	0.7572
ADNP	LRSAM1	ADNP	LRSAM1	0.0429	-0.0040	-0.0040	-0.0036	0.8588
ADNP	LTA	ADNP	LTA	0.0445	-0.0135	-0.0135	-0.0389	0.5481
ADNP	MAP4K5	ADNP	MAP4K5	0.0443	-0.0045	-0.0045	-0.0046	0.8399
ADNP	MCM9	ADNP	MCM9	0.0516	-0.0045	-0.0045	-0.0046	0.8400
ADNP	MED21	ADNP	MED21	0.0502	-0.0057	-0.0057	-0.0071	0.8009
ADNP	MLH1	ADNP	MLH1	0.0418	-0.0054	-0.0055	-0.0066	0.8080
ADNP	MROH6	ADNP	MROH6	0.0539	-0.0043	-0.0043	-0.0040	0.8491
ADNP	MTO1	ADNP	MTO1	0.0480	0.0372	0.0435	0.0775	0.0971
ADNP	MYC	ADNP	MYC	0.0465	-0.0050	-0.0055	-0.0257	0.8230
ADNP	NDUFAF1	ADNP	NDUFAF1	0.0443	-0.0109	-0.0109	-0.0256	0.6272
ADNP	NEK8	ADNP	NEK8	0.0549	-0.0048	-0.0048	-0.0051	0.8315
ADNP	NEMF	ADNP	NEMF	0.0442	0.0205	0.0193	0.0686	0.3592
ADNP	NR1D1	ADNP	NR1D1	0.0376	0.0594	0.0609	0.0981	0.0080
ADNP	NSFL1C	ADNP	NSFL1C	0.0438	0.0393	0.0394	0.1494	0.0792
ADNP	PIGO	ADNP	PIGO	0.0470	-0.0052	-0.0052	-0.0060	0.8154
ADNP	QKI	ADNP	QKI	0.0455	-0.0040	-0.0040	-0.0034	0.8588
ADNP	RAB21	ADNP	RAB21	0.0500	-0.0060	-0.0061	-0.0079	0.7875
ADNP	RALB	ADNP	RALB	0.0520	-0.0083	-0.0083	-0.0153	0.7109
ADNP	RANBP6	ADNP	RANBP6	0.0482	-0.0069	-0.0069	-0.0104	0.7572
ADNP	RBBP5	ADNP	RBBP5	0.0487	-0.0050	-0.0050	-0.0055	0.8232
ADNP	RCOR1	ADNP	RCOR1	0.0478	-0.0030	-0.0030	-0.0020	0.8930
ADNP	RFK	ADNP	RFK	0.0491	0.0414	0.0520	0.0761	0.0643
ADNP	RINL	ADNP	RINL	0.0383	-0.0114	-0.0114	-0.0281	0.6104
ADNP	RNF26	ADNP	RNF26	0.0447	-0.0123	-0.0124	-0.0324	0.5821
ADNP	RP11-473M20.14	ADNP	RP11-473M20.14	0.0417	-0.0094	-0.0094	-0.0193	0.6762
ADNP	RP11-87C12.2	ADNP	RP11-87C12.2	0.0422	-0.0037	-0.0037	-0.0030	0.8692
ADNP	RPL24	ADNP	RPL24	0.0497	0.0311	0.0483	0.1619	0.1654
ADNP	S100B	ADNP	S100B	0.0442	-0.0073	-0.0073	-0.0118	0.7461
ADNP	SCO1	ADNP	SCO1	0.0510	-0.0077	-0.0077	-0.0132	0.7306
ADNP	SF3B4	ADNP	SF3B4	0.0425	-0.0156	-0.0156	-0.0516	0.4864
ADNP	SFXN3	ADNP	SFXN3	0.0413	-0.0048	-0.0048	-0.0050	0.8313
ADNP	SH2B2	ADNP	SH2B2	0.0483	-0.0021	-0.0021	-0.0010	0.9243
ADNP	SIRT6	ADNP	SIRT6	0.0467	-0.0096	-0.0096	-0.0203	0.6681
ADNP	SLC35A5	ADNP	SLC35A5	0.0483	-0.0056	-0.0057	-0.0071	0.8010
ADNP	SLC9A1	ADNP	SLC9A1	0.0474	-0.0040	-0.0040	-0.0036	0.8589
ADNP	SLU7	ADNP	SLU7	0.0500	-0.0175	-0.0175	-0.0638	0.4343
ADNP	SOCS1	ADNP	SOCS1	0.0455	-0.0149	-0.0150	-0.0469	0.5051
ADNP	SRPRB	ADNP	SRPRB	0.0412	-0.0104	-0.0105	-0.0237	0.6415
ADNP	SRSF2	ADNP	SRSF2	0.0547	-0.0351	-0.0349	-0.2189	0.1173
ADNP	STK32C	ADNP	STK32C	0.0523	-0.0058	-0.0059	-0.0075	0.7941
ADNP	STX12	ADNP	STX12	0.0422	0.0500	0.0516	0.0925	0.0255
ADNP	TACO1	ADNP	TACO1	0.0529	-0.0103	-0.0103	-0.0235	0.6453
ADNP	TBC1D10A	ADNP	TBC1D10A	0.0406	0.0614	0.0629	0.2466	0.0061
ADNP	TMEM127	ADNP	TMEM127	0.0424	-0.0045	-0.0045	-0.0045	0.8401
ADNP	TNFRSF25	ADNP	TNFRSF25	0.0529	0.0074	0.0097	0.0280	0.7420
ADNP	UBE2E2	ADNP	UBE2E2	0.0517	0.0491	0.0467	0.0985	0.0284
ADNP	UBOX5	ADNP	UBOX5	0.0524	-0.0062	-0.0062	-0.0085	0.7809
ADNP	UHRF1BP1L	ADNP	UHRF1BP1L	0.0403	0.1038	0.1217	0.0880	0.0000
ADNP	VBP1	ADNP	VBP1	0.0445	-0.0224	-0.0224	-0.1009	0.3169
ADNP	VPS16	ADNP	VPS16	0.0517	-0.0100	-0.0100	-0.0215	0.6563
ADNP	ZC3H8	ADNP	ZC3H8	0.0464	-0.0104	-0.0105	-0.0239	0.6415
ADNP	ZNF345	ADNP	ZNF345	0.0423	-0.0074	-0.0074	-0.0120	0.7408
AEBP2	ANGEL2	AEBP2	ANGEL2	0.0521	0.0855	0.0843	0.1906	0.0001
AEBP2	ANP32A	AEBP2	ANP32A	0.0397	-0.0190	-0.0190	-0.1288	0.3969
AEBP2	AP001055.6	AEBP2	AP001055.6	0.0529	-0.0048	-0.0048	-0.0092	0.8311
AEBP2	AP1M1	AEBP2	AP1M1	0.0414	-0.0096	-0.0096	-0.0363	0.6681
AEBP2	ARHGEF6	AEBP2	ARHGEF6	0.0576	-0.0056	-0.0056	-0.0129	0.8013
AEBP2	ARID5B	AEBP2	ARID5B	0.0485	-0.0094	-0.0094	-0.0352	0.6748
AEBP2	BACH2	AEBP2	BACH2	0.0384	-0.0069	-0.0069	-0.0189	0.7588
AEBP2	C1orf85	AEBP2	C1orf85	0.0470	-0.0066	-0.0066	-0.0174	0.7686
AEBP2	C20orf27	AEBP2	C20orf27	0.0493	-0.0133	-0.0133	-0.0675	0.5520
AEBP2	CCDC57	AEBP2	CCDC57	0.0395	0.0338	0.0351	0.1459	0.1310
AEBP2	CDS2	AEBP2	CDS2	0.0349	-0.0069	-0.0069	-0.0190	0.7587
AEBP2	CEACAM21	AEBP2	CEACAM21	0.0524	-0.0050	-0.0050	-0.0101	0.8222
AEBP2	CEP57	AEBP2	CEP57	0.0416	-0.0116	-0.0116	-0.0519	0.6060
AEBP2	CHAC2	AEBP2	CHAC2	0.0448	-0.0058	-0.0058	-0.0133	0.7973
AEBP2	CHMP3	AEBP2	CHMP3	0.0429	-0.0178	-0.0178	-0.1167	0.4258
AEBP2	CHST14	AEBP2	CHST14	0.0436	-0.0034	-0.0034	-0.0046	0.8804
AEBP2	CMC2	AEBP2	CMC2	0.0413	-0.0094	-0.0094	-0.0345	0.6747
AEBP2	COA6	AEBP2	COA6	0.0412	-0.0109	-0.0110	-0.0469	0.6251
AEBP2	CRYL1	AEBP2	CRYL1	0.0481	-0.0085	-0.0085	-0.0285	0.7041
AEBP2	DDIT4	AEBP2	DDIT4	0.0424	-0.0246	-0.0245	-0.2061	0.2715
AEBP2	DDX26B	AEBP2	DDX26B	0.0473	-0.0044	-0.0044	-0.0077	0.8457
AEBP2	DNAJC30	AEBP2	DNAJC30	0.0412	0.0577	0.0529	0.1960	0.0100
AEBP2	DNM1L	AEBP2	DNM1L	0.0459	-0.0045	-0.0045	-0.0081	0.8408
AEBP2	DNTTIP1	AEBP2	DNTTIP1	0.0465	-0.0098	-0.0098	-0.0371	0.6632
AEBP2	DYNLT1	AEBP2	DYNLT1	0.0492	-0.0110	-0.0110	-0.0469	0.6232
AEBP2	EIF2B3	AEBP2	EIF2B3	0.0490	-0.0072	-0.0072	-0.0205	0.7492
AEBP2	EIF3A	AEBP2	EIF3A	0.0523	-0.0080	-0.0080	-0.0258	0.7201
AEBP2	EIF3I	AEBP2	EIF3I	0.0375	-0.0243	-0.0241	-0.1968	0.2788
AEBP2	EP400NL	AEBP2	EP400NL	0.0451	-0.0041	-0.0041	-0.0067	0.8565
AEBP2	ERLIN2	AEBP2	ERLIN2	0.0411	-0.0037	-0.0037	-0.0055	0.8678
AEBP2	ETS2	AEBP2	ETS2	0.0429	-0.0042	-0.0042	-0.0072	0.8510
AEBP2	FAM217B	AEBP2	FAM217B	0.0373	-0.0046	-0.0046	-0.0087	0.8361
AEBP2	FDX1L	AEBP2	FDX1L	0.0454	-0.0083	-0.0083	-0.0269	0.7122
AEBP2	FLNA	AEBP2	FLNA	0.0368	-0.0094	-0.0094	-0.0345	0.6747
AEBP2	FOSB	AEBP2	FOSB	0.0494	-0.0034	-0.0034	-0.0044	0.8806
AEBP2	FXR1	AEBP2	FXR1	0.0503	-0.0119	-0.0119	-0.0544	0.5950
AEBP2	HDAC10	AEBP2	HDAC10	0.0496	-0.0086	-0.0086	-0.0296	0.7016
AEBP2	IDUA	AEBP2	IDUA	0.0431	-0.0048	-0.0048	-0.0091	0.8312
AEBP2	JUND	AEBP2	JUND	0.0455	-0.0090	-0.0090	-0.0318	0.6891
AEBP2	KLRB1	AEBP2	KLRB1	0.0420	-0.0030	-0.0030	-0.0036	0.8945
AEBP2	LINC00528	AEBP2	LINC00528	0.0526	-0.0039	-0.0039	-0.0060	0.8621
AEBP2	LRCH1	AEBP2	LRCH1	0.0489	-0.0022	-0.0022	-0.0019	0.9202
AEBP2	MAP4K5	AEBP2	MAP4K5	0.0488	-0.0034	-0.0034	-0.0047	0.8804
AEBP2	MCM3	AEBP2	MCM3	0.0482	-0.0069	-0.0069	-0.0189	0.7586
AEBP2	MCM3AP	AEBP2	MCM3AP	0.0493	-0.0036	-0.0036	-0.0051	0.8740
AEBP2	MED23	AEBP2	MED23	0.0386	-0.0022	-0.0022	-0.0020	0.9202
AEBP2	MESDC2	AEBP2	MESDC2	0.0427	-0.0122	-0.0122	-0.0574	0.5860
AEBP2	MPDU1	AEBP2	MPDU1	0.0426	0.0521	0.0518	0.1744	0.0200
AEBP2	MTMR4	AEBP2	MTMR4	0.0472	-0.0036	-0.0036	-0.0052	0.8739
AEBP2	MXD3	AEBP2	MXD3	0.0480	-0.0025	-0.0025	-0.0026	0.9108
AEBP2	NABP2	AEBP2	NABP2	0.0464	-0.0070	-0.0070	-0.0193	0.7556
AEBP2	NAPA	AEBP2	NAPA	0.0436	-0.0173	-0.0173	-0.1096	0.4388
AEBP2	NDUFS8	AEBP2	NDUFS8	0.0516	0.0265	0.0240	0.2038	0.2377
AEBP2	NGFRAP1	AEBP2	NGFRAP1	0.0443	-0.0202	-0.0202	-0.1437	0.3668
AEBP2	NOTCH1	AEBP2	NOTCH1	0.0468	-0.0019	-0.0019	-0.0014	0.9310
AEBP2	NOTCH2NL	AEBP2	NOTCH2NL	0.0386	-0.0084	-0.0084	-0.0276	0.7094
AEBP2	NPEPPS	AEBP2	NPEPPS	0.0522	-0.0055	-0.0055	-0.0121	0.8052
AEBP2	NPRL2	AEBP2	NPRL2	0.0438	-0.0095	-0.0095	-0.0352	0.6724
AEBP2	NT5C3A	AEBP2	NT5C3A	0.0397	-0.0101	-0.0101	-0.0397	0.6522
AEBP2	NXPE3	AEBP2	NXPE3	0.0501	-0.0072	-0.0072	-0.0205	0.7493
AEBP2	PAN2	AEBP2	PAN2	0.0438	-0.0032	-0.0032	-0.0041	0.8873
AEBP2	PATZ1	AEBP2	PATZ1	0.0470	-0.0065	-0.0065	-0.0170	0.7721
AEBP2	PLEKHM1	AEBP2	PLEKHM1	0.0398	-0.0044	-0.0044	-0.0077	0.8458
AEBP2	PNMA1	AEBP2	PNMA1	0.0440	-0.0073	-0.0073	-0.0210	0.7462
AEBP2	POLR2L	AEBP2	POLR2L	0.0455	-0.0219	-0.0218	-0.1649	0.3289
AEBP2	PPCDC	AEBP2	PPCDC	0.0486	-0.0048	-0.0048	-0.0090	0.8312
AEBP2	PPM1M	AEBP2	PPM1M	0.0490	0.0295	0.0299	0.1389	0.1878
AEBP2	PRDM4	AEBP2	PRDM4	0.0437	-0.0028	-0.0028	-0.0031	0.9023
AEBP2	PSD4	AEBP2	PSD4	0.0463	0.0668	0.0689	0.1787	0.0028
AEBP2	PTBP3	AEBP2	PTBP3	0.0498	0.0924	0.0949	0.1837	0.0000
AEBP2	RB1CC1	AEBP2	RB1CC1	0.0414	-0.0048	-0.0048	-0.0092	0.8311
AEBP2	RCC1	AEBP2	RCC1	0.0487	-0.0066	-0.0066	-0.0174	0.7685
AEBP2	RHOG	AEBP2	RHOG	0.0586	-0.0007	-0.0017	-0.0059	0.9746
AEBP2	RPAP1	AEBP2	RPAP1	0.0494	-0.0044	-0.0044	-0.0078	0.8458
AEBP2	RSBN1L-AS1	AEBP2	RSBN1L-AS1	0.0440	-0.0045	-0.0045	-0.0082	0.8407
AEBP2	SEC62	AEBP2	SEC62	0.0461	0.0006	-0.0005	0.0048	0.9782
AEBP2	SERINC3	AEBP2	SERINC3	0.0473	-0.0102	-0.0102	-0.0407	0.6479
AEBP2	SERPINE2	AEBP2	SERPINE2	0.0414	-0.0090	-0.0091	-0.0324	0.6866
AEBP2	SF1	AEBP2	SF1	0.0494	0.0050	0.0045	0.0362	0.8228
AEBP2	SHARPIN	AEBP2	SHARPIN	0.0523	-0.0163	-0.0163	-0.0990	0.4659
AEBP2	SIAH2	AEBP2	SIAH2	0.0461	-0.0147	-0.0147	-0.0811	0.5124
AEBP2	SLC25A40	AEBP2	SLC25A40	0.0424	-0.0048	-0.0048	-0.0092	0.8314
AEBP2	SLC33A1	AEBP2	SLC33A1	0.0401	-0.0046	-0.0046	-0.0086	0.8361
AEBP2	SLC39A8	AEBP2	SLC39A8	0.0496	-0.0066	-0.0066	-0.0173	0.7685
AEBP2	SLU7	AEBP2	SLU7	0.0420	-0.0131	-0.0131	-0.0647	0.5602
AEBP2	SMIM12	AEBP2	SMIM12	0.0448	-0.0119	-0.0119	-0.0546	0.5949
AEBP2	SNAP47	AEBP2	SNAP47	0.0520	0.0464	0.0479	0.1625	0.0383
AEBP2	SPAG16	AEBP2	SPAG16	0.0470	-0.0073	-0.0073	-0.0207	0.7462
AEBP2	SPOP	AEBP2	SPOP	0.0365	-0.0130	-0.0130	-0.0640	0.5618
AEBP2	SQRDL	AEBP2	SQRDL	0.0349	-0.0104	-0.0104	-0.0424	0.6415
