source	target	source.symbol	target.symbol	MI	pearson	spearman	slope	p-value
AAK1	SBNO1	AAK1	SBNO1	0.0721	-0.0089	-0.0090	-0.0242	0.6976
AAK1	SLC41A3	AAK1	SLC41A3	0.0499	-0.0062	-0.0062	-0.0118	0.7873
AAK1	SNTB2	AAK1	SNTB2	0.0546	-0.0026	-0.0026	-0.0020	0.9108
AAK1	SQLE	AAK1	SQLE	0.0582	-0.0073	-0.0074	-0.0163	0.7493
AAK1	STRIP1	AAK1	STRIP1	0.0580	-0.0065	-0.0065	-0.0132	0.7778
AAK1	TAX1BP1	AAK1	TAX1BP1	0.0487	0.0059	0.0087	0.0313	0.7977
AAK1	THUMPD3	AAK1	THUMPD3	0.0748	-0.0071	-0.0071	-0.0158	0.7572
AAK1	TRAF1	AAK1	TRAF1	0.0653	-0.0018	-0.0018	-0.0010	0.9369
AAK1	TRMT10C	AAK1	TRMT10C	0.0694	-0.0135	-0.0135	-0.0539	0.5572
AAK1	TRMT11	AAK1	TRMT11	0.0574	-0.0050	-0.0050	-0.0077	0.8277
AAK1	TUBE1	AAK1	TUBE1	0.0579	-0.0056	-0.0057	-0.0096	0.8062
AAK1	TWISTNB	AAK1	TWISTNB	0.0556	-0.0107	-0.0107	-0.0342	0.6409
AAK1	UBE4A	AAK1	UBE4A	0.0562	-0.0082	-0.0082	-0.0206	0.7203
AAK1	VDAC3	AAK1	VDAC3	0.0591	-0.0141	-0.0142	-0.0586	0.5376
AAK1	VPS37B	AAK1	VPS37B	0.0600	-0.0105	-0.0105	-0.0331	0.6486
AAK1	WARS2	AAK1	WARS2	0.0638	-0.0046	-0.0047	-0.0066	0.8395
AAK1	WBSCR16	AAK1	WBSCR16	0.0512	-0.0071	-0.0071	-0.0151	0.7571
AAK1	ZNF259	AAK1	ZNF259	0.0491	-0.0097	-0.0097	-0.0285	0.6733
AAK1	ZNF268	AAK1	ZNF268	0.0684	-0.0053	-0.0053	-0.0091	0.8169
AAK1	ZNF34	AAK1	ZNF34	0.0593	-0.0045	-0.0045	-0.0063	0.8457
AAK1	ZNF720	AAK1	ZNF720	0.0489	-0.0078	-0.0078	-0.0187	0.7349
AAK1	ZNF865	AAK1	ZNF865	0.0494	-0.0045	-0.0045	-0.0063	0.8458
AAR2	APP	AAR2	APP	0.0603	0.0142	0.0133	0.0225	0.5372
AAR2	ARAP1	AAR2	ARAP1	0.0526	-0.0138	-0.0138	-0.0176	0.5482
AAR2	ARHGAP12	AAR2	ARHGAP12	0.0587	0.0760	0.0780	0.0845	0.0009
AAR2	ATF2	AAR2	ATF2	0.0531	0.0392	0.0412	0.0373	0.0877
AAR2	ATP10D	AAR2	ATP10D	0.0600	-0.0133	-0.0134	-0.0166	0.5609
AAR2	BAK1	AAR2	BAK1	0.0686	-0.0131	-0.0131	-0.0155	0.5682
AAR2	BSDC1	AAR2	BSDC1	0.0573	0.0156	0.0136	0.0252	0.4979
AAR2	C5orf55	AAR2	C5orf55	0.0646	-0.0097	-0.0097	-0.0086	0.6723
AAR2	CHD1	AAR2	CHD1	0.0581	0.0101	0.0118	0.0243	0.6594
AAR2	CLCN3	AAR2	CLCN3	0.0574	-0.0117	-0.0117	-0.0124	0.6116
AAR2	COPB1	AAR2	COPB1	0.0627	-0.0119	-0.0119	-0.0134	0.6036
AAR2	CRY1	AAR2	CRY1	0.0576	-0.0048	-0.0049	-0.0021	0.8330
AAR2	CYSLTR1	AAR2	CYSLTR1	0.0614	0.0031	0.0038	0.0059	0.8928
AAR2	DDX26B	AAR2	DDX26B	0.0636	-0.0064	-0.0064	-0.0038	0.7803
AAR2	DNASE2	AAR2	DNASE2	0.0575	0.0077	0.0099	0.0131	0.7375
AAR2	DVL2	AAR2	DVL2	0.0596	-0.0144	-0.0145	-0.0191	0.5301
AAR2	EFHD2	AAR2	EFHD2	0.0627	0.0477	0.0594	0.0840	0.0374
AAR2	EFR3A	AAR2	EFR3A	0.0456	-0.0111	-0.0112	-0.0115	0.6276
AAR2	EIF5AL1	AAR2	EIF5AL1	0.0666	0.0289	0.0339	0.0309	0.2073
AAR2	ENTHD2	AAR2	ENTHD2	0.0425	0.0187	0.0199	0.0260	0.4153
AAR2	EXOSC1	AAR2	EXOSC1	0.0555	0.0123	0.0139	0.0285	0.5922
AAR2	FAM160B2	AAR2	FAM160B2	0.0552	-0.0087	-0.0088	-0.0071	0.7033
AAR2	FAM24B	AAR2	FAM24B	0.0572	0.0224	0.0200	0.0312	0.3283
AAR2	FAM96B	AAR2	FAM96B	0.0600	0.0329	0.0351	0.1208	0.1510
AAR2	FBXO34	AAR2	FBXO34	0.0585	-0.0117	-0.0117	-0.0128	0.6114
AAR2	GABARAPL1	AAR2	GABARAPL1	0.0555	-0.0024	-0.0024	-0.0005	0.9160
AAR2	GLOD4	AAR2	GLOD4	0.0602	-0.0047	-0.0007	-0.0096	0.8392
AAR2	GNAI2	AAR2	GNAI2	0.0549	-0.0032	-0.0031	-0.0093	0.8901
AAR2	GTF2H1	AAR2	GTF2H1	0.0594	-0.0164	-0.0164	-0.0245	0.4753
AAR2	HERC4	AAR2	HERC4	0.0536	0.0146	0.0188	0.0212	0.5243
AAR2	HOOK2	AAR2	HOOK2	0.0583	-0.0160	-0.0161	-0.0238	0.4851
AAR2	IGSF8	AAR2	IGSF8	0.0553	0.0089	0.0074	0.0161	0.6997
AAR2	ILF3	AAR2	ILF3	0.0530	0.0362	0.0364	0.0838	0.1147
AAR2	IMPDH1	AAR2	IMPDH1	0.0538	0.0148	0.0128	0.0238	0.5178
AAR2	KIAA1551	AAR2	KIAA1551	0.0604	-0.0247	-0.0247	-0.0544	0.2821
AAR2	KRT18	AAR2	KRT18	0.0619	-0.0077	-0.0077	-0.0055	0.7385
AAR2	M6PR	AAR2	M6PR	0.0555	0.0451	0.0476	0.0931	0.0492
AAR2	MAD2L2	AAR2	MAD2L2	0.0562	-0.0218	-0.0218	-0.0429	0.3427
AAR2	MAP3K6	AAR2	MAP3K6	0.0573	-0.0073	-0.0073	-0.0047	0.7515
AAR2	MED24	AAR2	MED24	0.0737	-0.0103	-0.0103	-0.0097	0.6538
AAR2	MEF2BNB	AAR2	MEF2BNB	0.0615	-0.0201	-0.0202	-0.0359	0.3806
AAR2	METTL22	AAR2	METTL22	0.0587	0.0626	0.0558	0.0472	0.0064
AAR2	MGMT	AAR2	MGMT	0.0593	0.0007	0.0041	0.0019	0.9746
AAR2	MLLT3	AAR2	MLLT3	0.0636	-0.0068	-0.0069	-0.0043	0.7655
AAR2	MRS2	AAR2	MRS2	0.0628	0.0136	0.0166	0.0198	0.5533
AAR2	MYD88	AAR2	MYD88	0.0553	0.0153	0.0189	0.0216	0.5048
AAR2	NAGPA	AAR2	NAGPA	0.0556	0.0196	0.0172	0.0292	0.3936
AAR2	NMD3	AAR2	NMD3	0.0482	-0.0166	-0.0166	-0.0251	0.4699
AAR2	NPM3	AAR2	NPM3	0.0511	-0.0212	-0.0213	-0.0401	0.3560
AAR2	PAG1	AAR2	PAG1	0.0617	-0.0059	-0.0059	-0.0033	0.7961
AAR2	PEX6	AAR2	PEX6	0.0600	-0.0122	-0.0122	-0.0139	0.5962
AAR2	PHF19	AAR2	PHF19	0.0703	-0.0059	-0.0059	-0.0033	0.7964
AAR2	PIGS	AAR2	PIGS	0.0546	0.0281	0.0336	0.0308	0.2199
AAR2	PPM1B	AAR2	PPM1B	0.0658	0.0182	0.0179	0.0264	0.4272
AAR2	PRKAA1	AAR2	PRKAA1	0.0672	-0.0138	-0.0138	-0.0175	0.5486
AAR2	PSMG1	AAR2	PSMG1	0.0600	0.0211	0.0203	0.0289	0.3568
AAR2	PTGER4	AAR2	PTGER4	0.0527	-0.0182	-0.0182	-0.0299	0.4285
AAR2	RARA	AAR2	RARA	0.0578	0.0370	0.0412	0.0341	0.1072
AAR2	RIT1	AAR2	RIT1	0.0509	0.0414	0.0471	0.0354	0.0708
AAR2	RNF185	AAR2	RNF185	0.0506	-0.0048	-0.0049	-0.0023	0.8328
AAR2	RP11-533E19.7	AAR2	RP11-533E19.7	0.0587	-0.0087	-0.0088	-0.0070	0.7033
AAR2	RP11-977G19.11	AAR2	RP11-977G19.11	0.0554	-0.0087	-0.0088	-0.0070	0.7033
AAR2	RRP8	AAR2	RRP8	0.0568	-0.0142	-0.0143	-0.0186	0.5359
AAR2	SEC11A	AAR2	SEC11A	0.0564	0.0904	0.0907	0.2968	0.0001
AAR2	SENP2	AAR2	SENP2	0.0512	-0.0080	-0.0081	-0.0060	0.7266
AAR2	SESN1	AAR2	SESN1	0.0544	-0.0138	-0.0138	-0.0180	0.5484
AAR2	SETDB2	AAR2	SETDB2	0.0641	0.0751	0.0728	0.0885	0.0011
AAR2	SMC4	AAR2	SMC4	0.0541	-0.0173	-0.0174	-0.0268	0.4510
AAR2	SNX4	AAR2	SNX4	0.0654	0.0300	0.0339	0.0312	0.1912
AAR2	STXBP3	AAR2	STXBP3	0.0601	-0.0146	-0.0147	-0.0199	0.5236
AAR2	TIMM10	AAR2	TIMM10	0.0556	0.0032	0.0044	0.0084	0.8906
AAR2	TMEM189	AAR2	TMEM189	0.0622	-0.0146	-0.0147	-0.0193	0.5242
AAR2	TMEM9B	AAR2	TMEM9B	0.0570	-0.0105	-0.0095	-0.0258	0.6479
AAR2	TRAPPC2P1	AAR2	TRAPPC2P1	0.0590	-0.0169	-0.0170	-0.0262	0.4602
AAR2	TRUB1	AAR2	TRUB1	0.0510	-0.0106	-0.0106	-0.0104	0.6450
AAR2	TXNRD2	AAR2	TXNRD2	0.0568	0.0148	0.0227	0.0194	0.5176
AAR2	UROS	AAR2	UROS	0.0567	0.0374	0.0417	0.0614	0.1031
AAR2	UTP14A	AAR2	UTP14A	0.0588	-0.0126	-0.0127	-0.0146	0.5819
AAR2	VOPP1	AAR2	VOPP1	0.0681	-0.0051	-0.0066	-0.0119	0.8252
AAR2	WDR6	AAR2	WDR6	0.0505	0.0136	0.0164	0.0199	0.5524
AAR2	WIPI2	AAR2	WIPI2	0.0699	0.0343	0.0421	0.0732	0.1351
AAR2	ZGLP1	AAR2	ZGLP1	0.0524	-0.0054	-0.0054	-0.0027	0.8141
AAR2	ZNF18	AAR2	ZNF18	0.0611	0.0405	0.0542	0.0318	0.0771
AAR2	ZNF395	AAR2	ZNF395	0.0618	-0.0114	-0.0114	-0.0122	0.6195
AAR2	ZNF446	AAR2	ZNF446	0.0598	-0.0077	-0.0077	-0.0053	0.7385
AAR2	ZNF71	AAR2	ZNF71	0.0585	0.0392	0.0447	0.0343	0.0874
AARSD1	ACTR2	AARSD1	ACTR2	0.0611	-0.0095	-0.0088	-0.0187	0.6774
AARSD1	AIMP2	AARSD1	AIMP2	0.0596	0.0076	0.0111	0.0055	0.7420
AARSD1	ANKRD32	AARSD1	ANKRD32	0.0484	-0.0227	-0.0228	-0.0216	0.3223
AARSD1	APBB3	AARSD1	APBB3	0.0536	0.0512	0.0566	0.0317	0.0256
AARSD1	ARFIP1	AARSD1	ARFIP1	0.0493	-0.0205	-0.0206	-0.0175	0.3709
AARSD1	ARHGEF2	AARSD1	ARHGEF2	0.0606	-0.0090	-0.0098	-0.0107	0.6955
AARSD1	AXIN1	AARSD1	AXIN1	0.0626	-0.0135	-0.0136	-0.0076	0.5559
AARSD1	BIK	AARSD1	BIK	0.0542	0.0790	0.0791	0.0188	0.0006
AARSD1	C2orf42	AARSD1	C2orf42	0.0593	-0.0120	-0.0120	-0.0062	0.6016
AARSD1	CBX6	AARSD1	CBX6	0.0585	0.0109	0.0093	0.0085	0.6338
AARSD1	COPS4	AARSD1	COPS4	0.0589	0.0040	0.0024	0.0036	0.8621
AARSD1	COPS6	AARSD1	COPS6	0.0499	0.0211	0.0215	0.0430	0.3579
AARSD1	CPSF4	AARSD1	CPSF4	0.0633	0.0024	0.0073	0.0019	0.9169
AARSD1	CTB-133G6.1	AARSD1	CTB-133G6.1	0.0635	0.0298	0.0257	0.0174	0.1936
AARSD1	DCTPP1	AARSD1	DCTPP1	0.0515	-0.0061	-0.0058	-0.0117	0.7907
AARSD1	DTYMK	AARSD1	DTYMK	0.0497	0.0408	0.0420	0.0577	0.0752
AARSD1	ERLIN2	AARSD1	ERLIN2	0.0466	-0.0140	-0.0140	-0.0082	0.5419
AARSD1	FAM136A	AARSD1	FAM136A	0.0576	-0.0333	-0.0334	-0.0441	0.1467
AARSD1	FBXL12	AARSD1	FBXL12	0.0580	-0.0221	-0.0222	-0.0203	0.3355
AARSD1	HDAC9	AARSD1	HDAC9	0.0647	0.0314	0.0354	0.0331	0.1705
AARSD1	HGSNAT	AARSD1	HGSNAT	0.0649	-0.0311	-0.0312	-0.0394	0.1751
AARSD1	HIRIP3	AARSD1	HIRIP3	0.0583	0.0178	0.0198	0.0178	0.4379
AARSD1	HIVEP2	AARSD1	HIVEP2	0.0610	0.0440	0.0422	0.0183	0.0549
AARSD1	HMG20A	AARSD1	HMG20A	0.0570	-0.0140	-0.0140	-0.0083	0.5422
AARSD1	HSPA9	AARSD1	HSPA9	0.0684	0.0188	0.0176	0.0248	0.4121
AARSD1	IBTK	AARSD1	IBTK	0.0541	0.0084	0.0140	0.0059	0.7143
AARSD1	IKZF3	AARSD1	IKZF3	0.0591	0.0022	0.0010	0.0020	0.9239
AARSD1	INPP5D	AARSD1	INPP5D	0.0554	0.0378	0.0420	0.0526	0.0990
AARSD1	ITGB2-AS1	AARSD1	ITGB2-AS1	0.0523	-0.0078	-0.0088	-0.0090	0.7339
AARSD1	KAT7	AARSD1	KAT7	0.0607	-0.0154	-0.0154	-0.0100	0.5034
AARSD1	KLHL42	AARSD1	KLHL42	0.0472	-0.0125	-0.0125	-0.0062	0.5862
AARSD1	LTBP3	AARSD1	LTBP3	0.0642	0.0083	0.0117	0.0115	0.7160
AARSD1	M6PR	AARSD1	M6PR	0.0531	-0.0159	-0.0175	-0.0218	0.4881
AARSD1	MCMBP	AARSD1	MCMBP	0.0536	-0.0218	-0.0219	-0.0196	0.3425
AARSD1	MFSD12	AARSD1	MFSD12	0.0525	-0.0135	-0.0136	-0.0073	0.5563
AARSD1	MFSD8	AARSD1	MFSD8	0.0570	-0.0135	-0.0136	-0.0075	0.5557
AARSD1	MIR4435-1HG	AARSD1	MIR4435-1HG	0.0535	-0.0072	-0.0072	-0.0019	0.7532
AARSD1	MMAB	AARSD1	MMAB	0.0545	0.0362	0.0301	0.0422	0.1149
AARSD1	MRPS25	AARSD1	MRPS25	0.0499	0.0463	0.0465	0.0636	0.0433
AARSD1	MTMR1	AARSD1	MTMR1	0.0500	0.0574	0.0598	0.0335	0.0123
AARSD1	NDUFB2	AARSD1	NDUFB2	0.0650	-0.0194	-0.0186	-0.0508	0.3985
AARSD1	NKAP	AARSD1	NKAP	0.0578	0.0141	0.0158	0.0224	0.5397
AARSD1	NUB1	AARSD1	NUB1	0.0423	-0.0117	-0.0131	-0.0192	0.6089
AARSD1	NUBPL	AARSD1	NUBPL	0.0587	0.0367	0.0318	0.0190	0.1099
AARSD1	NUDT14	AARSD1	NUDT14	0.0516	0.0130	0.0167	0.0132	0.5699
AARSD1	P2RY10	AARSD1	P2RY10	0.0566	0.0050	0.0054	0.0089	0.8271
AARSD1	PAAF1	AARSD1	PAAF1	0.0583	0.0750	0.0722	0.0555	0.0011
AARSD1	PBX2	AARSD1	PBX2	0.0462	0.0291	0.0311	0.0248	0.2048
AARSD1	PDCD11	AARSD1	PDCD11	0.0652	-0.0125	-0.0125	-0.0063	0.5861
AARSD1	PGP	AARSD1	PGP	0.0622	0.0050	0.0071	0.0059	0.8263
AARSD1	PIGV	AARSD1	PIGV	0.0498	-0.0125	-0.0125	-0.0066	0.5859
AARSD1	PLA2G16	AARSD1	PLA2G16	0.0530	0.0236	0.0297	0.0116	0.3037
AARSD1	POLB	AARSD1	POLB	0.0555	0.0505	0.0523	0.0198	0.0278
AARSD1	POM121	AARSD1	POM121	0.0619	-0.0157	-0.0158	-0.0102	0.4924
AARSD1	PPP1R2	AARSD1	PPP1R2	0.0617	0.0008	0.0016	0.0020	0.9709
AARSD1	PRKAG1	AARSD1	PRKAG1	0.0512	-0.0034	-0.0026	-0.0047	0.8827
AARSD1	PTPMT1	AARSD1	PTPMT1	0.0606	-0.0031	-0.0038	-0.0053	0.8925
AARSD1	PTPN7	AARSD1	PTPN7	0.0615	-0.0064	-0.0090	-0.0076	0.7818
AARSD1	QRSL1	AARSD1	QRSL1	0.0471	-0.0175	-0.0175	-0.0404	0.4448
AARSD1	QTRTD1	AARSD1	QTRTD1	0.0550	0.0046	0.0091	0.0034	0.8428
AARSD1	RAB6A	AARSD1	RAB6A	0.0573	0.0199	0.0277	0.0230	0.3847
AARSD1	RBM18	AARSD1	RBM18	0.0507	-0.0224	-0.0225	-0.0204	0.3291
AARSD1	RFTN1	AARSD1	RFTN1	0.0454	0.0238	0.0283	0.0214	0.2997
AARSD1	SEC23IP	AARSD1	SEC23IP	0.0478	-0.0188	-0.0189	-0.0146	0.4121
AARSD1	SET	AARSD1	SET	0.0552	-0.0177	-0.0162	-0.0340	0.4404
AARSD1	SIRT2	AARSD1	SIRT2	0.0617	0.0005	0.0022	0.0006	0.9838
AARSD1	SLC10A3	AARSD1	SLC10A3	0.0647	0.0072	0.0081	0.0059	0.7532
AARSD1	SLC25A25	AARSD1	SLC25A25	0.0563	-0.0095	-0.0096	-0.0038	0.6778
AARSD1	SLC26A11	AARSD1	SLC26A11	0.0540	-0.0088	-0.0089	-0.0032	0.7007
AARSD1	SLC27A1	AARSD1	SLC27A1	0.0573	-0.0036	-0.0036	-0.0005	0.8752
AARSD1	SLC2A11	AARSD1	SLC2A11	0.0688	-0.0304	-0.0305	-0.0377	0.1848
AARSD1	SLC36A4	AARSD1	SLC36A4	0.0601	0.0026	0.0024	0.0024	0.9098
AARSD1	SLC37A4	AARSD1	SLC37A4	0.0580	-0.0114	-0.0114	-0.0053	0.6189
AARSD1	SLC43A3	AARSD1	SLC43A3	0.0599	-0.0108	-0.0109	-0.0048	0.6373
AARSD1	SMAGP	AARSD1	SMAGP	0.0541	-0.0056	-0.0027	-0.0090	0.8066
AARSD1	SMARCA2	AARSD1	SMARCA2	0.0646	-0.0181	-0.0182	-0.0132	0.4302
AARSD1	SNORD3D	AARSD1	SNORD3D	0.0736	0.0021	-0.0011	0.0021	0.9287
AARSD1	SNX14	AARSD1	SNX14	0.0565	-0.0003	0.0043	-0.0002	0.9900
AARSD1	SNX15	AARSD1	SNX15	0.0578	-0.0125	-0.0125	-0.0063	0.5861
AARSD1	SNX29	AARSD1	SNX29	0.0560	0.0063	0.0071	0.0096	0.7827
AARSD1	SPECC1	AARSD1	SPECC1	0.0458	-0.0072	-0.0072	-0.0021	0.7540
AARSD1	SPTLC2	AARSD1	SPTLC2	0.0694	-0.0043	0.0004	-0.0040	0.8515
AARSD1	SRF	AARSD1	SRF	0.0611	-0.0072	-0.0072	-0.0022	0.7544
AARSD1	ST7L	AARSD1	ST7L	0.0537	0.0234	0.0202	0.0152	0.3080
AARSD1	SUMF2	AARSD1	SUMF2	0.0607	-0.0001	0.0020	-0.0001	0.9982
AARSD1	THRA	AARSD1	THRA	0.0486	0.0327	0.0292	0.0177	0.1536
AARSD1	TK2	AARSD1	TK2	0.0648	-0.0081	-0.0081	-0.0028	0.7254
AARSD1	TMC6	AARSD1	TMC6	0.0632	0.0489	0.0526	0.0929	0.0329
AARSD1	TMEM123	AARSD1	TMEM123	0.0680	-0.0146	-0.0164	-0.0255	0.5233
AARSD1	TMEM254	AARSD1	TMEM254	0.0498	-0.0114	-0.0114	-0.0053	0.6193
AARSD1	TP53RK	AARSD1	TP53RK	0.0613	0.0150	0.0098	0.0115	0.5140
AARSD1	TPGS2	AARSD1	TPGS2	0.0512	0.0070	0.0091	0.0080	0.7608
AARSD1	TTC9C	AARSD1	TTC9C	0.0602	-0.0008	-0.0006	-0.0008	0.9723
AARSD1	UBN1	AARSD1	UBN1	0.0582	0.0125	0.0083	0.0154	0.5859
AARSD1	UBR7	AARSD1	UBR7	0.0657	-0.0153	-0.0154	-0.0096	0.5037
AARSD1	UBXN2B	AARSD1	UBXN2B	0.0526	-0.0140	-0.0140	-0.0080	0.5424
AARSD1	ZDHHC18	AARSD1	ZDHHC18	0.0503	-0.0081	-0.0081	-0.0027	0.7256
AARSD1	ZNF395	AARSD1	ZNF395	0.0556	0.0179	0.0157	0.0127	0.4345
AARSD1	ZNF720	AARSD1	ZNF720	0.0641	0.0325	0.0291	0.0294	0.1566
AASDH	ABL2	AASDH	ABL2	0.0569	-0.0107	-0.0107	-0.0078	0.6422
AASDH	ACIN1	AASDH	ACIN1	0.0477	0.0021	0.0002	0.0034	0.9254
