source	target	source.symbol	target.symbol	MI	pearson	spearman	slope	p-value
AAR2	AP5B1	AAR2	AP5B1	0.0553	-0.0097	-0.0097	-0.0061	0.6675
AAR2	ARRB1	AAR2	ARRB1	0.0488	0.0330	0.0380	0.0224	0.1418
AAR2	ATF6B	AAR2	ATF6B	0.0574	-0.0168	-0.0169	-0.0345	0.4558
AAR2	ATL2	AAR2	ATL2	0.0623	-0.0088	-0.0088	-0.0050	0.6954
AAR2	ATP6AP1	AAR2	ATP6AP1	0.0524	0.0152	0.0164	0.0243	0.4976
AAR2	ATPAF2	AAR2	ATPAF2	0.0486	0.0129	0.0155	0.0136	0.5664
AAR2	BLK	AAR2	BLK	0.0562	-0.0048	-0.0048	-0.0016	0.8303
AAR2	BRD3	AAR2	BRD3	0.0572	0.0359	0.0366	0.0255	0.1098
AAR2	C10orf2	AAR2	C10orf2	0.0520	-0.0104	-0.0104	-0.0072	0.6427
AAR2	CA11	AAR2	CA11	0.0548	-0.0137	-0.0137	-0.0124	0.5426
AAR2	CAPS	AAR2	CAPS	0.0540	0.0436	0.0397	0.0305	0.0520
AAR2	CCAR2	AAR2	CCAR2	0.0571	-0.0182	-0.0182	-0.0216	0.4183
AAR2	CCDC104	AAR2	CCDC104	0.0586	0.0329	0.0340	0.0662	0.1433
AAR2	CEP41	AAR2	CEP41	0.0642	0.0081	0.0044	0.0111	0.7191
AAR2	CHKA	AAR2	CHKA	0.0507	-0.0092	-0.0093	-0.0057	0.6812
AAR2	CHMP4B	AAR2	CHMP4B	0.0467	0.0257	0.0248	0.0487	0.2522
AAR2	CTD-2020K17.4	AAR2	CTD-2020K17.4	0.0505	-0.0235	-0.0235	-0.0357	0.2962
AAR2	DBNDD1	AAR2	DBNDD1	0.0600	-0.0039	-0.0039	-0.0010	0.8611
AAR2	DHRSX	AAR2	DHRSX	0.0572	0.0161	0.0146	0.0178	0.4731
AAR2	DTD2	AAR2	DTD2	0.0576	0.0350	0.0383	0.0239	0.1190
AAR2	DYM	AAR2	DYM	0.0501	-0.0092	-0.0093	-0.0057	0.6810
AAR2	EMC3	AAR2	EMC3	0.0661	-0.0036	-0.0035	-0.0076	0.8735
AAR2	ENO2	AAR2	ENO2	0.0621	-0.0175	-0.0175	-0.0201	0.4356
AAR2	FAM65A	AAR2	FAM65A	0.0587	-0.0062	-0.0062	-0.0026	0.7819
AAR2	FBXO9	AAR2	FBXO9	0.0628	0.0171	0.0164	0.0179	0.4464
AAR2	GGNBP2	AAR2	GGNBP2	0.0580	0.0047	0.0045	0.0126	0.8354
AAR2	GPR18	AAR2	GPR18	0.0632	0.0163	0.0182	0.0255	0.4675
AAR2	GRASP	AAR2	GRASP	0.0605	-0.0068	-0.0068	-0.0030	0.7618
AAR2	GSTM1	AAR2	GSTM1	0.0461	-0.0079	-0.0079	-0.0042	0.7260
AAR2	HAR1A	AAR2	HAR1A	0.0649	-0.0125	-0.0125	-0.0103	0.5787
AAR2	HNRNPH3	AAR2	HNRNPH3	0.0540	0.0256	0.0247	0.0660	0.2538
AAR2	IFNAR1	AAR2	IFNAR1	0.0471	0.0645	0.0646	0.0797	0.0040
AAR2	IGSF6	AAR2	IGSF6	0.0538	-0.0028	-0.0028	-0.0005	0.9015
AAR2	INSIG1	AAR2	INSIG1	0.0590	-0.0173	-0.0173	-0.0196	0.4417
AAR2	JOSD2	AAR2	JOSD2	0.0572	-0.0286	-0.0287	-0.0520	0.2024
AAR2	KBTBD4	AAR2	KBTBD4	0.0511	-0.0168	-0.0168	-0.0185	0.4543
AAR2	KIAA1430	AAR2	KIAA1430	0.0489	0.0124	0.0161	0.0127	0.5818
AAR2	KIF3A	AAR2	KIF3A	0.0591	-0.0111	-0.0112	-0.0083	0.6198
AAR2	KIF5B	AAR2	KIF5B	0.0532	-0.0191	-0.0166	-0.0384	0.3944
AAR2	LSM1	AAR2	LSM1	0.0585	0.0158	0.0183	0.0365	0.4806
AAR2	MAP1LC3B2	AAR2	MAP1LC3B2	0.0589	-0.0100	-0.0101	-0.0067	0.6549
AAR2	MSL1	AAR2	MSL1	0.0578	-0.0156	-0.0156	-0.0160	0.4881
AAR2	MZT1	AAR2	MZT1	0.0497	-0.0233	-0.0233	-0.0349	0.2999
AAR2	NADSYN1	AAR2	NADSYN1	0.0492	-0.0166	-0.0166	-0.0183	0.4608
AAR2	NCBP2	AAR2	NCBP2	0.0584	-0.0165	-0.0137	-0.0317	0.4619
AAR2	NCOA7	AAR2	NCOA7	0.0529	-0.0104	-0.0104	-0.0071	0.6429
AAR2	NDUFB7	AAR2	NDUFB7	0.0696	0.0043	0.0031	0.0139	0.8488
AAR2	NLE1	AAR2	NLE1	0.0503	-0.0131	-0.0131	-0.0112	0.5601
AAR2	NONO	AAR2	NONO	0.0578	-0.0092	-0.0098	-0.0223	0.6827
AAR2	NOTCH2NL	AAR2	NOTCH2NL	0.0551	0.0129	0.0105	0.0153	0.5661
AAR2	NUBP2	AAR2	NUBP2	0.0593	-0.0187	-0.0192	-0.0410	0.4054
AAR2	NUPL2	AAR2	NUPL2	0.0536	0.0690	0.0689	0.1019	0.0021
AAR2	OASL	AAR2	OASL	0.0584	-0.0056	-0.0056	-0.0021	0.8045
AAR2	ORAI3	AAR2	ORAI3	0.0616	0.0550	0.0623	0.0485	0.0143
AAR2	PPCS	AAR2	PPCS	0.0558	-0.0180	-0.0181	-0.0460	0.4227
AAR2	PPIF	AAR2	PPIF	0.0528	-0.0118	-0.0119	-0.0092	0.5985
AAR2	PRKAB1	AAR2	PRKAB1	0.0547	0.0244	0.0241	0.0221	0.2764
AAR2	PRKACB	AAR2	PRKACB	0.0523	0.0070	0.0050	0.0096	0.7537
AAR2	PTTG1	AAR2	PTTG1	0.0500	-0.0108	-0.0108	-0.0076	0.6309
AAR2	PXMP4	AAR2	PXMP4	0.0504	-0.0083	-0.0084	-0.0045	0.7103
AAR2	RAB5A	AAR2	RAB5A	0.0521	0.0269	0.0250	0.0388	0.2313
AAR2	RAD23B	AAR2	RAD23B	0.0541	0.0132	0.0187	0.0203	0.5569
AAR2	RBM15B	AAR2	RBM15B	0.0541	-0.0131	-0.0131	-0.0113	0.5600
AAR2	REV1	AAR2	REV1	0.0551	-0.0140	-0.0140	-0.0129	0.5341
AAR2	RNASEH1	AAR2	RNASEH1	0.0618	0.0002	0.0050	0.0002	0.9944
AAR2	RNASEH1-AS1	AAR2	RNASEH1-AS1	0.0529	-0.0197	-0.0197	-0.0251	0.3811
AAR2	RP11-793H13.11	AAR2	RP11-793H13.11	0.0552	0.0524	0.0531	0.0295	0.0195
AAR2	RPL26L1	AAR2	RPL26L1	0.0511	0.0141	0.0148	0.0230	0.5292
AAR2	SAP30BP	AAR2	SAP30BP	0.0525	0.0134	0.0177	0.0264	0.5502
AAR2	SNX29	AAR2	SNX29	0.0498	0.0961	0.0968	0.0619	0.0000
AAR2	SNX4	AAR2	SNX4	0.0598	-0.0173	-0.0173	-0.0195	0.4421
AAR2	SPAG9	AAR2	SPAG9	0.0494	-0.0048	-0.0048	-0.0016	0.8302
AAR2	STARD3NL	AAR2	STARD3NL	0.0442	-0.0166	-0.0166	-0.0183	0.4607
AAR2	TAF1C	AAR2	TAF1C	0.0709	-0.0131	-0.0131	-0.0113	0.5600
AAR2	TAF3	AAR2	TAF3	0.0613	-0.0199	-0.0199	-0.0257	0.3761
AAR2	TAOK1	AAR2	TAOK1	0.0452	0.0303	0.0401	0.0197	0.1775
AAR2	TIMM22	AAR2	TIMM22	0.0585	-0.0045	-0.0033	-0.0070	0.8415
AAR2	TMEM186	AAR2	TMEM186	0.0520	-0.0125	-0.0125	-0.0105	0.5784
AAR2	TMEM251	AAR2	TMEM251	0.0532	0.0042	0.0058	0.0054	0.8510
AAR2	UBL4A	AAR2	UBL4A	0.0568	0.0077	0.0094	0.0092	0.7302
AAR2	USP24	AAR2	USP24	0.0664	-0.0096	-0.0097	-0.0061	0.6676
AAR2	USP28	AAR2	USP28	0.0535	-0.0068	-0.0068	-0.0031	0.7617
AAR2	USPL1	AAR2	USPL1	0.0593	-0.0062	-0.0062	-0.0026	0.7819
AAR2	WBP4	AAR2	WBP4	0.0551	-0.0186	-0.0187	-0.0226	0.4072
AAR2	YTHDF3-AS1	AAR2	YTHDF3-AS1	0.0733	-0.0111	-0.0112	-0.0082	0.6197
AAR2	ZFR	AAR2	ZFR	0.0492	-0.0118	-0.0119	-0.0091	0.5984
AAR2	ZNF146	AAR2	ZNF146	0.0657	-0.0190	-0.0191	-0.0234	0.3965
AAR2	ZNF263	AAR2	ZNF263	0.0563	-0.0224	-0.0224	-0.0324	0.3189
AAR2	ZNF790	AAR2	ZNF790	0.0553	0.0886	0.0962	0.0567	0.0001
AARSD1	ABCF2	AARSD1	ABCF2	0.0517	0.0352	0.0366	0.0380	0.1172
AARSD1	ACSL6	AARSD1	ACSL6	0.0520	-0.0174	-0.0174	-0.0128	0.4398
AARSD1	ADAM15	AARSD1	ADAM15	0.0488	-0.0069	-0.0069	-0.0021	0.7585
AARSD1	ANAPC4	AARSD1	ANAPC4	0.0500	-0.0184	-0.0184	-0.0144	0.4133
AARSD1	AP006621.5	AARSD1	AP006621.5	0.0604	-0.0151	-0.0151	-0.0099	0.5010
AARSD1	ARHGEF7	AARSD1	ARHGEF7	0.0707	-0.0098	-0.0098	-0.0042	0.6633
AARSD1	B3GAT3	AARSD1	B3GAT3	0.0649	0.0120	0.0120	0.0223	0.5947
AARSD1	BABAM1	AARSD1	BABAM1	0.0634	-0.0144	-0.0129	-0.0268	0.5207
AARSD1	BTN2A1	AARSD1	BTN2A1	0.0616	-0.0242	-0.0243	-0.0248	0.2812
AARSD1	C14orf142	AARSD1	C14orf142	0.0652	-0.0229	-0.0229	-0.0223	0.3086
AARSD1	C9orf85	AARSD1	C9orf85	0.0575	-0.0159	-0.0159	-0.0108	0.4792
AARSD1	CBR4	AARSD1	CBR4	0.0559	0.0009	0.0007	0.0009	0.9675
AARSD1	CCDC117	AARSD1	CCDC117	0.0606	-0.0098	-0.0098	-0.0042	0.6631
AARSD1	CCPG1	AARSD1	CCPG1	0.0520	0.0141	0.0152	0.0096	0.5300
AARSD1	CDK4	AARSD1	CDK4	0.0543	0.0098	0.0118	0.0178	0.6628
AARSD1	CKAP2	AARSD1	CKAP2	0.0546	0.0293	0.0290	0.0160	0.1915
AARSD1	CLEC4A	AARSD1	CLEC4A	0.0622	-0.0035	-0.0035	-0.0005	0.8778
AARSD1	COG7	AARSD1	COG7	0.0428	-0.0104	-0.0104	-0.0046	0.6443
AARSD1	COPA	AARSD1	COPA	0.0458	-0.0159	-0.0159	-0.0104	0.4793
AARSD1	CPEB4	AARSD1	CPEB4	0.0542	-0.0115	-0.0115	-0.0057	0.6096
AARSD1	CSNK1G3	AARSD1	CSNK1G3	0.0516	-0.0134	-0.0134	-0.0075	0.5513
AARSD1	CTD-2341M24.1	AARSD1	CTD-2341M24.1	0.0501	-0.0130	-0.0130	-0.0072	0.5641
AARSD1	DTYMK	AARSD1	DTYMK	0.0501	0.0088	0.0092	0.0130	0.6958
AARSD1	DYNC1LI1	AARSD1	DYNC1LI1	0.0574	0.0669	0.0570	0.0592	0.0029
AARSD1	DYNLT3	AARSD1	DYNLT3	0.0442	0.0124	0.0142	0.0171	0.5818
AARSD1	ECSIT	AARSD1	ECSIT	0.0498	0.0797	0.0835	0.1173	0.0004
AARSD1	EIF1B	AARSD1	EIF1B	0.0576	0.0419	0.0420	0.0754	0.0622
AARSD1	EIF2B5	AARSD1	EIF2B5	0.0741	0.0141	0.0133	0.0160	0.5296
AARSD1	FAM210A	AARSD1	FAM210A	0.0537	-0.0125	-0.0125	-0.0067	0.5784
AARSD1	FBXO32	AARSD1	FBXO32	0.0558	0.0465	0.0501	0.0523	0.0384
AARSD1	FGFBP2	AARSD1	FGFBP2	0.0637	-0.0098	-0.0098	-0.0042	0.6636
AARSD1	FOPNL	AARSD1	FOPNL	0.0614	-0.0278	-0.0279	-0.0325	0.2153
AARSD1	GTF2A2	AARSD1	GTF2A2	0.0508	-0.0197	-0.0184	-0.0391	0.3802
AARSD1	HECTD3	AARSD1	HECTD3	0.0563	0.0361	0.0341	0.0179	0.1082
AARSD1	HPS5	AARSD1	HPS5	0.0527	-0.0104	-0.0104	-0.0046	0.6441
AARSD1	IL2RB	AARSD1	IL2RB	0.0440	0.0010	0.0039	0.0009	0.9656
AARSD1	KATNB1	AARSD1	KATNB1	0.0558	-0.0109	-0.0110	-0.0050	0.6263
AARSD1	KDM6B	AARSD1	KDM6B	0.0563	0.0580	0.0610	0.0478	0.0098
AARSD1	MAN1B1	AARSD1	MAN1B1	0.0647	0.0028	0.0013	0.0026	0.9016
AARSD1	METAP1D	AARSD1	METAP1D	0.0688	-0.0234	-0.0235	-0.0234	0.2972
AARSD1	MLX	AARSD1	MLX	0.0522	-0.0178	-0.0170	-0.0241	0.4281
AARSD1	MPDU1	AARSD1	MPDU1	0.0494	-0.0254	-0.0255	-0.0269	0.2573
AARSD1	MPI	AARSD1	MPI	0.0531	-0.0018	-0.0036	-0.0026	0.9368
AARSD1	MRPL16	AARSD1	MRPL16	0.0655	-0.0230	-0.0227	-0.0423	0.3066
AARSD1	MRPL2	AARSD1	MRPL2	0.0593	0.0201	0.0231	0.0294	0.3714
AARSD1	MTG1	AARSD1	MTG1	0.0533	0.0109	0.0130	0.0079	0.6263
AARSD1	NME1-NME2	AARSD1	NME1-NME2	0.0635	-0.0274	-0.0274	-0.0314	0.2230
AARSD1	NSUN3	AARSD1	NSUN3	0.0620	0.0580	0.0628	0.0339	0.0097
AARSD1	OAT	AARSD1	OAT	0.0629	0.0174	0.0236	0.0210	0.4396
AARSD1	OSBPL11	AARSD1	OSBPL11	0.0563	-0.0115	-0.0115	-0.0056	0.6097
AARSD1	PAPD4	AARSD1	PAPD4	0.0620	0.0029	0.0014	0.0027	0.8985
AARSD1	PATL1	AARSD1	PATL1	0.0576	-0.0115	-0.0115	-0.0056	0.6093
AARSD1	PCYOX1	AARSD1	PCYOX1	0.0440	-0.0115	-0.0115	-0.0057	0.6099
AARSD1	PDCD4-AS1	AARSD1	PDCD4-AS1	0.0507	-0.0048	-0.0043	-0.0069	0.8302
AARSD1	PI4KA	AARSD1	PI4KA	0.0550	0.0088	0.0127	0.0064	0.6952
AARSD1	PIAS2	AARSD1	PIAS2	0.0554	0.0246	0.0281	0.0128	0.2740
AARSD1	PMF1	AARSD1	PMF1	0.0626	-0.0113	-0.0102	-0.0206	0.6159
AARSD1	PSMD5	AARSD1	PSMD5	0.0447	0.0362	0.0343	0.0179	0.1068
AARSD1	PYGB	AARSD1	PYGB	0.0510	-0.0155	-0.0155	-0.0104	0.4905
AARSD1	RAB8A	AARSD1	RAB8A	0.0618	0.0024	0.0025	0.0031	0.9147
AARSD1	RPS7	AARSD1	RPS7	0.0498	0.0173	0.0145	0.0093	0.4404
AARSD1	SCAMP2	AARSD1	SCAMP2	0.0576	-0.0221	-0.0211	-0.0392	0.3245
AARSD1	SNX13	AARSD1	SNX13	0.0455	-0.0049	-0.0049	-0.0011	0.8281
AARSD1	SOS1	AARSD1	SOS1	0.0485	0.0416	0.0368	0.0202	0.0638
AARSD1	SUMF1	AARSD1	SUMF1	0.0541	-0.0151	-0.0151	-0.0095	0.5012
AARSD1	SYNE1	AARSD1	SYNE1	0.0588	0.0050	0.0048	0.0044	0.8230
AARSD1	TAB1	AARSD1	TAB1	0.0531	0.0640	0.0631	0.0523	0.0044
AARSD1	TAGAP	AARSD1	TAGAP	0.0504	-0.0076	-0.0084	-0.0090	0.7349
AARSD1	TFEB	AARSD1	TFEB	0.0498	0.0742	0.0789	0.0185	0.0009
AARSD1	TMEM245	AARSD1	TMEM245	0.0438	-0.0143	-0.0143	-0.0088	0.5247
AARSD1	TOP2B	AARSD1	TOP2B	0.0558	0.0530	0.0543	0.0471	0.0182
AARSD1	TRAPPC12	AARSD1	TRAPPC12	0.0546	-0.0062	-0.0038	-0.0065	0.7815
AARSD1	UBA2	AARSD1	UBA2	0.0499	-0.0258	-0.0255	-0.0407	0.2512
AARSD1	UBAP2L	AARSD1	UBAP2L	0.0505	-0.0151	-0.0151	-0.0100	0.5014
AARSD1	UTP18	AARSD1	UTP18	0.0608	0.0219	0.0242	0.0316	0.3298
AARSD1	UVRAG	AARSD1	UVRAG	0.0560	-0.0125	-0.0125	-0.0067	0.5786
AARSD1	VCPIP1	AARSD1	VCPIP1	0.0518	0.0454	0.0436	0.0190	0.0433
AARSD1	VPS29	AARSD1	VPS29	0.0538	0.0700	0.0712	0.1378	0.0018
AARSD1	WDR77	AARSD1	WDR77	0.0557	0.0360	0.0294	0.0422	0.1092
AARSD1	YPEL3	AARSD1	YPEL3	0.0580	0.0173	0.0186	0.0416	0.4400
AARSD1	YTHDF3	AARSD1	YTHDF3	0.0533	0.0345	0.0338	0.0170	0.1250
AARSD1	ZBTB7A	AARSD1	ZBTB7A	0.0521	-0.0209	-0.0209	-0.0186	0.3523
AARSD1	ZFAND6	AARSD1	ZFAND6	0.0506	0.0044	0.0072	0.0076	0.8434
AARSD1	ZNF814	AARSD1	ZNF814	0.0520	0.0096	0.0128	0.0071	0.6685
AARSD1	ZNF83	AARSD1	ZNF83	0.0632	0.0250	0.0272	0.0299	0.2651
AARSD1	ZNF846	AARSD1	ZNF846	0.0542	0.0463	0.0473	0.0318	0.0392
AASDH	ABHD15	AASDH	ABHD15	0.0482	-0.0057	-0.0057	-0.0031	0.8003
AASDH	AC093673.5	AASDH	AC093673.5	0.0696	-0.0164	-0.0165	-0.0246	0.4644
AASDH	ACOX3	AASDH	ACOX3	0.0544	-0.0057	-0.0057	-0.0030	0.8002
AASDH	AHSA1	AASDH	AHSA1	0.0461	-0.0124	-0.0123	-0.0324	0.5810
AASDH	APBB3	AASDH	APBB3	0.0562	-0.0099	-0.0099	-0.0090	0.6602
AASDH	ASB16-AS1	AASDH	ASB16-AS1	0.0548	-0.0138	-0.0139	-0.0178	0.5378
AASDH	BBS4	AASDH	BBS4	0.0537	-0.0077	-0.0077	-0.0055	0.7316
AASDH	BCL7B	AASDH	BCL7B	0.0656	-0.0282	-0.0283	-0.0701	0.2090
AASDH	C10orf35	AASDH	C10orf35	0.0503	-0.0146	-0.0146	-0.0198	0.5154
AASDH	C11orf49	AASDH	C11orf49	0.0487	-0.0126	-0.0126	-0.0146	0.5754
AASDH	C18orf25	AASDH	C18orf25	0.0543	-0.0077	-0.0077	-0.0054	0.7314
AASDH	C19orf25	AASDH	C19orf25	0.0596	-0.0042	-0.0043	-0.0094	0.8521
