source	target	source.symbol	target.symbol	MI	pearson	spearman	slope	p-value
AAK1	FAM104B	AAK1	FAM104B	0.0533	0.0008	0.0017	0.0003	0.9711
AAK1	FAM107B	AAK1	FAM107B	0.0529	0.0305	0.0306	0.0343	0.1739
AAK1	FAM21C	AAK1	FAM21C	0.0626	0.0586	0.0560	0.0074	0.0089
AAK1	FBP1	AAK1	FBP1	0.0576	0.0099	0.0107	0.0037	0.6578
AAK1	FIG4	AAK1	FIG4	0.0493	-0.0007	-0.0005	-0.0002	0.9759
AAK1	FRAT2	AAK1	FRAT2	0.0583	-0.0260	-0.0259	-0.0138	0.2460
AAK1	GEMIN4	AAK1	GEMIN4	0.0663	-0.0286	-0.0286	-0.0112	0.2016
AAK1	HLA-DPB1	AAK1	HLA-DPB1	0.0624	-0.0124	-0.0125	-0.0053	0.5794
AAK1	HNRNPU	AAK1	HNRNPU	0.0569	-0.0012	-0.0029	-0.0017	0.9570
AAK1	HSPA14	AAK1	HSPA14	0.0630	-0.0142	-0.0144	-0.0081	0.5256
AAK1	HTRA2	AAK1	HTRA2	0.0577	-0.0356	-0.0355	-0.0259	0.1121
AAK1	HYPK	AAK1	HYPK	0.0560	0.0284	0.0314	0.0102	0.2045
AAK1	ILF3-AS1	AAK1	ILF3-AS1	0.0636	0.0176	0.0146	0.0259	0.4309
AAK1	ILK	AAK1	ILK	0.0531	-0.0124	-0.0122	-0.0087	0.5808
AAK1	LINC00954	AAK1	LINC00954	0.0514	0.0213	0.0213	0.0104	0.3427
AAK1	MAPKAPK5	AAK1	MAPKAPK5	0.0668	-0.0188	-0.0199	-0.0117	0.4006
AAK1	MARCH2	AAK1	MARCH2	0.0550	-0.0277	-0.0274	-0.0149	0.2165
AAK1	MRPL17	AAK1	MRPL17	0.0475	0.0037	0.0053	0.0024	0.8695
AAK1	MTMR2	AAK1	MTMR2	0.0533	-0.0176	-0.0176	-0.0044	0.4322
AAK1	MZT2B	AAK1	MZT2B	0.0800	-0.0331	-0.0482	-0.0647	0.1401
AAK1	NDUFB7	AAK1	NDUFB7	0.0526	0.0097	0.0105	0.0123	0.6643
AAK1	NOC2L	AAK1	NOC2L	0.0459	0.0441	0.0458	0.0381	0.0488
AAK1	OGFRL1	AAK1	OGFRL1	0.0642	-0.0107	-0.0108	-0.0015	0.6315
AAK1	OSGEPL1	AAK1	OSGEPL1	0.0545	0.0340	0.0361	0.0121	0.1287
AAK1	PECR	AAK1	PECR	0.0480	0.0007	0.0017	0.0004	0.9747
AAK1	PFKP	AAK1	PFKP	0.0532	0.0245	0.0233	0.0124	0.2736
AAK1	PGM2	AAK1	PGM2	0.0541	-0.0156	-0.0155	-0.0067	0.4870
AAK1	PLXDC1	AAK1	PLXDC1	0.0649	0.0532	0.0517	0.0248	0.0175
AAK1	POLR2J3	AAK1	POLR2J3	0.0548	0.0483	0.0497	0.0213	0.0309
AAK1	PPP2R5D	AAK1	PPP2R5D	0.0611	0.0028	0.0059	0.0007	0.9020
AAK1	PRPF4B	AAK1	PRPF4B	0.0664	0.0175	0.0186	0.0092	0.4340
AAK1	RAB5C	AAK1	RAB5C	0.0616	-0.0231	-0.0224	-0.0310	0.3019
AAK1	RBM38	AAK1	RBM38	0.0472	-0.0044	-0.0044	-0.0035	0.8444
AAK1	RNF111	AAK1	RNF111	0.0678	0.0402	0.0403	0.0104	0.0730
AAK1	RP11-313P13.5	AAK1	RP11-313P13.5	0.0446	-0.0139	-0.0139	-0.0027	0.5346
AAK1	RPS17L	AAK1	RPS17L	0.0541	-0.0075	-0.0055	-0.0037	0.7368
AAK1	RPS6KA5	AAK1	RPS6KA5	0.0456	-0.0063	-0.0061	-0.0024	0.7789
AAK1	SDCCAG3	AAK1	SDCCAG3	0.0507	-0.0233	-0.0234	-0.0074	0.2981
AAK1	SLC4A7	AAK1	SLC4A7	0.0611	0.0246	0.0254	0.0075	0.2721
AAK1	SLC52A2	AAK1	SLC52A2	0.0654	0.0045	0.0049	0.0030	0.8398
AAK1	SNN	AAK1	SNN	0.0503	0.0132	0.0121	0.0074	0.5562
AAK1	SNX5	AAK1	SNX5	0.0551	0.0281	0.0309	0.0193	0.2095
AAK1	SPATA2	AAK1	SPATA2	0.0491	0.0159	0.0152	0.0059	0.4770
AAK1	SPNS1	AAK1	SPNS1	0.0499	0.0707	0.0705	0.0593	0.0016
AAK1	SRPK1	AAK1	SRPK1	0.0572	0.0120	0.0123	0.0029	0.5937
AAK1	STXBP3	AAK1	STXBP3	0.0565	0.0164	0.0153	0.0104	0.4647
AAK1	SYNGR1	AAK1	SYNGR1	0.0587	-0.0165	-0.0165	-0.0038	0.4627
AAK1	TLN1	AAK1	TLN1	0.0613	0.0197	0.0218	0.0098	0.3800
AAK1	TMEM8A	AAK1	TMEM8A	0.0635	-0.0037	-0.0030	-0.0012	0.8689
AAK1	TNFRSF18	AAK1	TNFRSF18	0.0551	-0.0152	-0.0153	-0.0035	0.4975
AAK1	TRMT11	AAK1	TRMT11	0.0633	-0.0242	-0.0242	-0.0080	0.2809
AAK1	TSPYL2	AAK1	TSPYL2	0.0573	0.0112	0.0108	0.0063	0.6163
AAK1	WDR36	AAK1	WDR36	0.0530	0.0366	0.0357	0.0098	0.1021
AAK1	YPEL3	AAK1	YPEL3	0.0824	-0.0088	-0.0092	-0.0130	0.6934
AAK1	ZBTB14	AAK1	ZBTB14	0.0639	-0.0286	-0.0286	-0.0114	0.2015
AAK1	ZC3H13	AAK1	ZC3H13	0.0561	0.0252	0.0258	0.0171	0.2613
AAK1	ZNF268	AAK1	ZNF268	0.0479	-0.0197	-0.0197	-0.0052	0.3795
AAR2	AATF	AAR2	AATF	0.0637	0.0650	0.0676	0.1174	0.0037
AAR2	AK3	AAR2	AK3	0.0632	0.0162	0.0140	0.0226	0.4686
AAR2	ALKBH4	AAR2	ALKBH4	0.0592	0.0114	0.0112	0.0108	0.6112
AAR2	ANXA2	AAR2	ANXA2	0.0667	0.0017	0.0026	0.0020	0.9383
AAR2	APOBEC3G	AAR2	APOBEC3G	0.0525	0.0260	0.0288	0.0285	0.2458
AAR2	ARHGAP26	AAR2	ARHGAP26	0.0658	-0.0092	-0.0093	-0.0046	0.6800
AAR2	ATF5	AAR2	ATF5	0.0559	-0.0151	-0.0152	-0.0124	0.4991
AAR2	ATP2C1	AAR2	ATP2C1	0.0539	-0.0119	-0.0120	-0.0076	0.5940
AAR2	ATP5S	AAR2	ATP5S	0.0627	-0.0233	-0.0234	-0.0284	0.2978
AAR2	C5orf45	AAR2	C5orf45	0.0523	0.0469	0.0466	0.0561	0.0362
AAR2	C9orf89	AAR2	C9orf89	0.0551	0.0104	0.0103	0.0216	0.6436
AAR2	CAPN2	AAR2	CAPN2	0.0442	0.0211	0.0209	0.0336	0.3466
AAR2	CAPZA1	AAR2	CAPZA1	0.0543	0.0203	0.0211	0.0246	0.3655
AAR2	CBX5	AAR2	CBX5	0.0600	0.0107	0.0094	0.0107	0.6323
AAR2	CBY1	AAR2	CBY1	0.0578	-0.0145	-0.0145	-0.0113	0.5176
AAR2	CCDC97	AAR2	CCDC97	0.0551	-0.0208	-0.0209	-0.0229	0.3521
AAR2	CCNL2	AAR2	CCNL2	0.0564	-0.0087	-0.0080	-0.0123	0.6969
AAR2	CLNS1A	AAR2	CLNS1A	0.0561	-0.0250	-0.0252	-0.0653	0.2637
AAR2	CMTR1	AAR2	CMTR1	0.0449	-0.0097	-0.0098	-0.0051	0.6639
AAR2	CREBL2	AAR2	CREBL2	0.0542	-0.0240	-0.0240	-0.0298	0.2850
AAR2	DNAJC24	AAR2	DNAJC24	0.0551	-0.0087	-0.0087	-0.0041	0.6979
AAR2	DPH3	AAR2	DPH3	0.0567	0.0046	0.0057	0.0048	0.8371
AAR2	EEF1A1	AAR2	EEF1A1	0.0485	0.0233	0.0188	0.0137	0.2975
AAR2	EIF1AX	AAR2	EIF1AX	0.0567	0.0047	0.0043	0.0106	0.8351
AAR2	EML2	AAR2	EML2	0.0571	0.0292	0.0341	0.0173	0.1927
AAR2	ERAP2	AAR2	ERAP2	0.0528	-0.0131	-0.0131	-0.0091	0.5588
AAR2	ETNK1	AAR2	ETNK1	0.0470	0.0117	0.0123	0.0108	0.6018
AAR2	EXOC4	AAR2	EXOC4	0.0573	0.0107	0.0144	0.0094	0.6344
AAR2	FASTKD3	AAR2	FASTKD3	0.0499	0.0364	0.0371	0.0208	0.1038
AAR2	FBXO28	AAR2	FBXO28	0.0442	0.0213	0.0219	0.0162	0.3414
AAR2	FNDC3A	AAR2	FNDC3A	0.0523	-0.0102	-0.0102	-0.0056	0.6484
AAR2	GABPB2	AAR2	GABPB2	0.0472	-0.0119	-0.0120	-0.0076	0.5940
AAR2	GMFB	AAR2	GMFB	0.0542	-0.0145	-0.0145	-0.0111	0.5175
AAR2	GNPTG	AAR2	GNPTG	0.0641	-0.0252	-0.0252	-0.0332	0.2610
AAR2	GPS2	AAR2	GPS2	0.0514	0.0108	0.0131	0.0145	0.6306
AAR2	GRHPR	AAR2	GRHPR	0.0605	-0.0303	-0.0304	-0.0647	0.1759
AAR2	GRWD1	AAR2	GRWD1	0.0618	0.0352	0.0377	0.0454	0.1165
AAR2	HIATL1	AAR2	HIATL1	0.0605	0.0264	0.0241	0.0194	0.2384
AAR2	HLA-DQA2	AAR2	HLA-DQA2	0.0452	0.0740	0.0761	0.0242	0.0009
AAR2	HMBOX1	AAR2	HMBOX1	0.0539	-0.0181	-0.0181	-0.0172	0.4198
AAR2	IRF2	AAR2	IRF2	0.0577	-0.0250	-0.0250	-0.0324	0.2649
AAR2	ITPRIP	AAR2	ITPRIP	0.0541	-0.0111	-0.0111	-0.0067	0.6198
AAR2	JMJD6	AAR2	JMJD6	0.0491	-0.0222	-0.0223	-0.0260	0.3211
AAR2	KCTD10	AAR2	KCTD10	0.0536	-0.0102	-0.0102	-0.0056	0.6481
AAR2	KLHL6	AAR2	KLHL6	0.0633	0.0165	0.0149	0.0146	0.4620
AAR2	KMT2B	AAR2	KMT2B	0.0561	-0.0092	-0.0093	-0.0046	0.6799
AAR2	LAMTOR5	AAR2	LAMTOR5	0.0563	0.0071	0.0065	0.0172	0.7524
AAR2	LINC00402	AAR2	LINC00402	0.0532	-0.0145	-0.0145	-0.0112	0.5178
AAR2	LIPT2	AAR2	LIPT2	0.0618	-0.0145	-0.0145	-0.0112	0.5183
AAR2	LNPEP	AAR2	LNPEP	0.0621	-0.0178	-0.0178	-0.0169	0.4268
AAR2	LPXN	AAR2	LPXN	0.0497	0.0119	0.0131	0.0208	0.5942
AAR2	LYRM5	AAR2	LYRM5	0.0643	-0.0330	-0.0330	-0.0555	0.1408
AAR2	MAP7D1	AAR2	MAP7D1	0.0601	-0.0087	-0.0066	-0.0158	0.6965
AAR2	MBD1	AAR2	MBD1	0.0512	-0.0010	-0.0002	-0.0012	0.9635
AAR2	MBD3	AAR2	MBD3	0.0596	0.0360	0.0335	0.0222	0.1078
AAR2	MED13	AAR2	MED13	0.0507	-0.0087	-0.0087	-0.0042	0.6975
AAR2	MTMR2	AAR2	MTMR2	0.0569	-0.0087	-0.0087	-0.0041	0.6975
AAR2	NAT10	AAR2	NAT10	0.0503	0.0295	0.0269	0.0203	0.1878
AAR2	NMRK1	AAR2	NMRK1	0.0519	-0.0109	-0.0112	-0.0214	0.6282
AAR2	NPM3	AAR2	NPM3	0.0641	0.0080	0.0077	0.0171	0.7206
AAR2	PAFAH2	AAR2	PAFAH2	0.0613	-0.0148	-0.0149	-0.0116	0.5084
AAR2	PDCD7	AAR2	PDCD7	0.0524	-0.0117	-0.0138	-0.0191	0.6008
AAR2	PEMT	AAR2	PEMT	0.0541	-0.0194	-0.0194	-0.0200	0.3869
AAR2	PIGO	AAR2	PIGO	0.0512	-0.0107	-0.0107	-0.0061	0.6335
AAR2	PJA2	AAR2	PJA2	0.0544	-0.0215	-0.0216	-0.0245	0.3363
AAR2	PKD1	AAR2	PKD1	0.0634	-0.0069	-0.0069	-0.0026	0.7586
AAR2	PLAC8	AAR2	PLAC8	0.0635	0.0091	0.0088	0.0270	0.6831
AAR2	PLD6	AAR2	PLD6	0.0545	-0.0131	-0.0131	-0.0090	0.5589
AAR2	PPM1A	AAR2	PPM1A	0.0473	-0.0148	-0.0149	-0.0117	0.5083
AAR2	PRIM1	AAR2	PRIM1	0.0492	-0.0196	-0.0197	-0.0202	0.3807
AAR2	PRKAB1	AAR2	PRKAB1	0.0534	0.0125	0.0131	0.0113	0.5776
AAR2	RAB30-AS1	AAR2	RAB30-AS1	0.0554	-0.0135	-0.0135	-0.0098	0.5480
AAR2	RNPEPL1	AAR2	RNPEPL1	0.0633	-0.0218	-0.0218	-0.0245	0.3311
AAR2	RP11-104L21.3	AAR2	RP11-104L21.3	0.0501	-0.0097	-0.0098	-0.0052	0.6636
AAR2	RRAS	AAR2	RRAS	0.0667	-0.0097	-0.0098	-0.0051	0.6636
AAR2	RRAS2	AAR2	RRAS2	0.0478	-0.0069	-0.0069	-0.0025	0.7590
AAR2	SEC22A	AAR2	SEC22A	0.0522	-0.0123	-0.0124	-0.0083	0.5818
AAR2	SLC25A22	AAR2	SLC25A22	0.0534	0.0376	0.0478	0.0316	0.0929
AAR2	SLC25A32	AAR2	SLC25A32	0.0503	-0.0127	-0.0127	-0.0087	0.5700
AAR2	SNX27	AAR2	SNX27	0.0585	0.0447	0.0491	0.0205	0.0460
AAR2	SUCLG2	AAR2	SUCLG2	0.0520	0.0527	0.0548	0.1288	0.0186
AAR2	TBC1D17	AAR2	TBC1D17	0.0526	0.0130	0.0130	0.0179	0.5610
AAR2	TMEM191C	AAR2	TMEM191C	0.0565	0.0071	0.0045	0.0079	0.7524
AAR2	TNF	AAR2	TNF	0.0569	-0.0123	-0.0124	-0.0082	0.5821
AAR2	TNFAIP1	AAR2	TNFAIP1	0.0560	0.0526	0.0505	0.0239	0.0189
AAR2	TNPO3	AAR2	TNPO3	0.0541	0.0788	0.0858	0.0629	0.0004
AAR2	UBOX5	AAR2	UBOX5	0.0557	-0.0127	-0.0127	-0.0086	0.5699
AAR2	VASP	AAR2	VASP	0.0622	-0.0000	0.0003	-0.0001	0.9986
AAR2	WAPAL	AAR2	WAPAL	0.0596	-0.0194	-0.0194	-0.0198	0.3872
AAR2	WHSC1L1	AAR2	WHSC1L1	0.0519	-0.0043	-0.0042	-0.0092	0.8494
AAR2	XRCC6BP1	AAR2	XRCC6BP1	0.0536	-0.0135	-0.0135	-0.0097	0.5482
AAR2	ZBTB10	AAR2	ZBTB10	0.0552	-0.0119	-0.0120	-0.0076	0.5941
AAR2	ZNF224	AAR2	ZNF224	0.0685	0.0062	0.0085	0.0061	0.7828
AARSD1	ALAD	AARSD1	ALAD	0.0557	0.0321	0.0347	0.0261	0.1515
AARSD1	ALKBH4	AARSD1	ALKBH4	0.0577	0.0255	0.0234	0.0189	0.2544
AARSD1	ATP6V1B2	AARSD1	ATP6V1B2	0.0540	-0.0095	-0.0093	-0.0083	0.6721
AARSD1	BLOC1S6	AARSD1	BLOC1S6	0.0565	0.0177	0.0172	0.0143	0.4288
AARSD1	C14orf1	AARSD1	C14orf1	0.0575	-0.0098	-0.0068	-0.0147	0.6625
AARSD1	C3orf38	AARSD1	C3orf38	0.0517	-0.0268	-0.0269	-0.0229	0.2309
AARSD1	CCDC97	AARSD1	CCDC97	0.0562	-0.0272	-0.0272	-0.0233	0.2254
AARSD1	CENPV	AARSD1	CENPV	0.0611	-0.0182	-0.0182	-0.0192	0.4170
AARSD1	CHD1	AARSD1	CHD1	0.0535	-0.0201	-0.0202	-0.0130	0.3687
AARSD1	CHTF8	AARSD1	CHTF8	0.0508	0.0506	0.0547	0.0665	0.0238
AARSD1	CLK1	AARSD1	CLK1	0.0659	0.0456	0.0475	0.0693	0.0418
AARSD1	CPPED1	AARSD1	CPPED1	0.0533	-0.0080	-0.0080	-0.0022	0.7206
AARSD1	CPSF3L	AARSD1	CPSF3L	0.0663	0.0240	0.0255	0.0329	0.2848
AARSD1	CTSH	AARSD1	CTSH	0.0668	-0.0090	-0.0090	-0.0026	0.6895
AARSD1	CYB561	AARSD1	CYB561	0.0504	-0.0057	-0.0057	-0.0011	0.8004
AARSD1	DCP2	AARSD1	DCP2	0.0598	0.0308	0.0365	0.0241	0.1694
AARSD1	DHCR7	AARSD1	DHCR7	0.0499	-0.0166	-0.0166	-0.0088	0.4592
AARSD1	DIAPH2	AARSD1	DIAPH2	0.0548	0.0335	0.0346	0.0127	0.1353
AARSD1	DOK1	AARSD1	DOK1	0.0595	0.0063	0.0054	0.0040	0.7794
AARSD1	DUSP18	AARSD1	DUSP18	0.0574	-0.0156	-0.0156	-0.0078	0.4876
AARSD1	EFR3A	AARSD1	EFR3A	0.0562	0.0213	0.0214	0.0099	0.3421
AARSD1	EIF3A	AARSD1	EIF3A	0.0561	0.0240	0.0255	0.0219	0.2849
AARSD1	EIF4A2	AARSD1	EIF4A2	0.0726	0.0035	-0.0101	0.0105	0.8772
AARSD1	ENG	AARSD1	ENG	0.0640	-0.0120	-0.0121	-0.0045	0.5913
AARSD1	FDX1L	AARSD1	FDX1L	0.0662	0.0219	0.0237	0.0203	0.3277
AARSD1	FYTTD1	AARSD1	FYTTD1	0.0586	0.0150	0.0165	0.0178	0.5030
AARSD1	GALC	AARSD1	GALC	0.0524	-0.0090	-0.0090	-0.0026	0.6890
AARSD1	GALNT2	AARSD1	GALNT2	0.0764	-0.0036	0.0021	-0.0024	0.8729
AARSD1	GRINA	AARSD1	GRINA	0.0522	0.0109	0.0092	0.0097	0.6282
AARSD1	HENMT1	AARSD1	HENMT1	0.0521	0.0049	0.0060	0.0031	0.8279
AARSD1	HIST1H3D	AARSD1	HIST1H3D	0.0547	0.0276	0.0299	0.0106	0.2175
AARSD1	IDS	AARSD1	IDS	0.0484	0.0003	0.0010	0.0002	0.9881
AARSD1	IL10RB	AARSD1	IL10RB	0.0464	-0.0333	-0.0334	-0.0352	0.1368
AARSD1	INTS1	AARSD1	INTS1	0.0640	-0.0139	-0.0139	-0.0062	0.5346
AARSD1	ITGB3BP	AARSD1	ITGB3BP	0.0632	-0.0133	-0.0133	-0.0057	0.5522
AARSD1	KIAA0100	AARSD1	KIAA0100	0.0649	-0.0106	-0.0106	-0.0036	0.6358
AARSD1	LENG8	AARSD1	LENG8	0.0501	-0.0160	-0.0150	-0.0156	0.4760
AARSD1	LZTR1	AARSD1	LZTR1	0.0559	-0.0113	-0.0114	-0.0041	0.6132
AARSD1	METTL18	AARSD1	METTL18	0.0555	0.0175	0.0197	0.0171	0.4337
AARSD1	METTL23	AARSD1	METTL23	0.0548	-0.0188	-0.0173	-0.0344	0.4023
AARSD1	MITD1	AARSD1	MITD1	0.0579	-0.0049	-0.0036	-0.0072	0.8273
AARSD1	MRPL45	AARSD1	MRPL45	0.0569	0.0504	0.0498	0.0644	0.0244
AARSD1	MSRB2	AARSD1	MSRB2	0.0625	0.0232	0.0244	0.0212	0.2998
AARSD1	MYO9B	AARSD1	MYO9B	0.0532	-0.0139	-0.0139	-0.0062	0.5349
AARSD1	NAB1	AARSD1	NAB1	0.0579	-0.0114	-0.0114	-0.0041	0.6125
AARSD1	NAMPT	AARSD1	NAMPT	0.0557	-0.0175	-0.0176	-0.0100	0.4339
AARSD1	NCOA1	AARSD1	NCOA1	0.0526	0.0682	0.0688	0.0279	0.0023
AARSD1	NPDC1	AARSD1	NPDC1	0.0511	-0.0106	-0.0106	-0.0036	0.6358
AARSD1	OSER1	AARSD1	OSER1	0.0583	0.0446	0.0495	0.0446	0.0465
AARSD1	PEX16	AARSD1	PEX16	0.0554	0.0111	0.0122	0.0199	0.6207
AARSD1	PPM1A	AARSD1	PPM1A	0.0560	-0.0193	-0.0193	-0.0120	0.3888
AARSD1	PPP1R9B	AARSD1	PPP1R9B	0.0665	0.0270	0.0299	0.0103	0.2285
AARSD1	PSIP1	AARSD1	PSIP1	0.0584	0.0053	0.0054	0.0111	0.8136
AARSD1	RAB21	AARSD1	RAB21	0.0610	-0.0161	-0.0161	-0.0081	0.4731
AARSD1	RAB27A	AARSD1	RAB27A	0.0445	-0.0221	-0.0221	-0.0153	0.3240
AARSD1	RAB40C	AARSD1	RAB40C	0.0599	0.0271	0.0244	0.0119	0.2267
AARSD1	RCAN3	AARSD1	RCAN3	0.0561	-0.0295	-0.0295	-0.0511	0.1881
AARSD1	RDX	AARSD1	RDX	0.0496	-0.0106	-0.0106	-0.0037	0.6358
AARSD1	RP11-244H3.4	AARSD1	RP11-244H3.4	0.0528	0.0162	0.0155	0.0087	0.4694
AARSD1	RPL31	AARSD1	RPL31	0.0619	-0.0068	-0.0215	-0.0044	0.7628
AARSD1	SCAMP4	AARSD1	SCAMP4	0.0576	0.0019	0.0021	0.0013	0.9320
AARSD1	SERGEF	AARSD1	SERGEF	0.0576	-0.0104	-0.0100	-0.0121	0.6432
AARSD1	SLC43A1	AARSD1	SLC43A1	0.0611	-0.0098	-0.0098	-0.0031	0.6611
AARSD1	SMIM14	AARSD1	SMIM14	0.0516	-0.0201	-0.0202	-0.0131	0.3686
AARSD1	SNAPC5	AARSD1	SNAPC5	0.0468	-0.0303	-0.0302	-0.0397	0.1769
AARSD1	SNUPN	AARSD1	SNUPN	0.0502	-0.0036	-0.0011	-0.0036	0.8722
AARSD1	SNX2	AARSD1	SNX2	0.0622	0.0329	0.0357	0.0460	0.1415
AARSD1	SOCS3	AARSD1	SOCS3	0.0528	-0.0171	-0.0172	-0.0285	0.4453
AARSD1	SP100	AARSD1	SP100	0.0588	0.0162	0.0194	0.0270	0.4704
AARSD1	STX16	AARSD1	STX16	0.0624	0.0268	0.0258	0.0248	0.2322
AARSD1	SYNE2	AARSD1	SYNE2	0.0643	0.0066	0.0072	0.0041	0.7682
AARSD1	TBC1D23	AARSD1	TBC1D23	0.0596	0.0223	0.0269	0.0088	0.3202
AARSD1	TBCC	AARSD1	TBCC	0.0556	-0.0303	-0.0310	-0.0608	0.1769
AARSD1	TCTA	AARSD1	TCTA	0.0573	0.0132	0.0117	0.0148	0.5555
AARSD1	TMED7	AARSD1	TMED7	0.0569	0.0400	0.0389	0.0315	0.0743
AARSD1	TOR1AIP2	AARSD1	TOR1AIP2	0.0534	0.0456	0.0459	0.0331	0.0416
AARSD1	TYROBP	AARSD1	TYROBP	0.0571	-0.0069	-0.0070	-0.0016	0.7567
AARSD1	UBE2Q2	AARSD1	UBE2Q2	0.0643	-0.0298	-0.0299	-0.0283	0.1830
AARSD1	USP25	AARSD1	USP25	0.0665	-0.0080	-0.0080	-0.0020	0.7204
AARSD1	WDSUB1	AARSD1	WDSUB1	0.0581	-0.0161	-0.0161	-0.0083	0.4728
AARSD1	ZBTB24	AARSD1	ZBTB24	0.0533	-0.0209	-0.0210	-0.0138	0.3498
AARSD1	ZMYM5	AARSD1	ZMYM5	0.0506	-0.0239	-0.0239	-0.0181	0.2865
AARSD1	ZNF212	AARSD1	ZNF212	0.0546	-0.0145	-0.0145	-0.0067	0.5180
AARSD1	ZNF791	AARSD1	ZNF791	0.0612	0.0040	0.0030	0.0028	0.8578
AARSD1	ZNF836	AARSD1	ZNF836	0.0584	0.0327	0.0316	0.0283	0.1448
AASDH	AAMDC	AASDH	AAMDC	0.0488	-0.0099	-0.0099	-0.0121	0.6585
AASDH	ACTR3	AASDH	ACTR3	0.0664	-0.0096	-0.0101	-0.0456	0.6685
AASDH	AGA	AASDH	AGA	0.0513	-0.0158	-0.0158	-0.0304	0.4808
AASDH	AKAP7	AASDH	AKAP7	0.0566	-0.0115	-0.0115	-0.0163	0.6089
AASDH	ANKZF1	AASDH	ANKZF1	0.0548	-0.0176	-0.0177	-0.0377	0.4319
AASDH	APLP2	AASDH	APLP2	0.0606	-0.0120	-0.0120	-0.0178	0.5928
AASDH	ATG4A	AASDH	ATG4A	0.0698	-0.0101	-0.0101	-0.0126	0.6520
AASDH	ATP6V0A2	AASDH	ATP6V0A2	0.0553	-0.0070	-0.0070	-0.0061	0.7553
AASDH	C12orf73	AASDH	C12orf73	0.0520	0.0500	0.0477	0.0568	0.0255
AASDH	C19orf24	AASDH	C19orf24	0.0581	-0.0158	-0.0161	-0.0581	0.4807
AASDH	C19orf55	AASDH	C19orf55	0.0511	-0.0093	-0.0093	-0.0106	0.6795
AASDH	CCDC92	AASDH	CCDC92	0.0619	-0.0045	-0.0045	-0.0024	0.8408
AASDH	CDADC1	AASDH	CDADC1	0.0609	-0.0064	-0.0064	-0.0049	0.7762
AASDH	CEP350	AASDH	CEP350	0.0523	-0.0067	-0.0067	-0.0057	0.7656
